PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Fastball,PitchType_Slider,PitchType_Splitter,PitchType_Curveball,PitchType_Cutter,PitchType_Knuckleball,PitchType_Sinker,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
192,07/17/2025,6:38:19 PM,3,2,Cade Starrick,,Right,Kcl groundsloths 2025,Sammy Driscoll,,Left,Kcl bobcats 2025,Stretch,6,Bottom,1,1,0,Changeup,,BallCalled,,,,0.0,0.0,,78.92149969402323,0.3183324090016572,-5.300798934256913,1689.8805582235962,223.6505304922573,1:30,5.721478368010018,5.037590596826063,6.000000192000004,-29.525805437923857,16.398701323413718,12.364630105869116,3.558124330474903,-1.1273433532803223,70.6865578163038,-5.265329979138606,-2.9652667781893784,0.4877460632230721,,,,,,,,,,,,-8.472064009723663,8.761245383370424,-4.611745011759982,49.999999999999936,5.730410826822892,10.247107901822805,-114.24102904421464,-0.203860422340542,-10.97500385954431,24.924447922068055,-20.824430203220864,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,01bbf689-7600-4379-847e-db303f40a69f,79.15744422343106,5.72095205469186,5.044469942200353,0.3229186515148516,-5.382447540696542,70.87472064342406,3.559524059728166,1.1219807506845958,-5.242503103543153,-3.0463541353848167,0.4875317536081328,13.136291954232547,14.802524481186689,-25.596567861804107,23.68586769413467,1524.0329864137575,-730.0820209982269,90.18584059075884,-0.652551723885832,-0.4320317299618439,-0.6225149250899974,,,,,,,,,,,,,,,,,0.9966677905643944,0.0,,,medium,high,68.6827190752788,-54.22783942266591,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106.00634,0.0,,-1
193,07/17/2025,6:38:33 PM,3,2,Cade Starrick,,Right,Kcl groundsloths 2025,Sammy Driscoll,,Left,Kcl bobcats 2025,Stretch,6,Bottom,1,1,0,Fastball,,StrikeCalled,,,,,,,83.37606774407736,-0.825956370062533,-6.809525489625909,2053.033547097272,218.57088389868468,1:15,5.518596787781711,5.561189372039911,6.000000192000004,-24.548754668708224,16.811404675012415,9.877747400182091,2.699721406832704,-0.0256380254086647,74.71353972878308,-5.455018551191422,-4.954248911802684,0.4628738265477805,,,,,,,,,,,,-7.624486699636802,9.367876644063385,-5.009623179774682,49.99999999999996,5.436603114472323,14.074202092016971,-120.3475519747704,-2.484630698664612,-10.96889209341295,27.50990946159062,-18.6970468576682,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,969db4cd-0537-4608-a033-68b62346f706,83.62355286954288,5.519290204872317,5.567415929068906,-0.8355872282835439,-6.882861585972782,74.91394641136533,2.7000722511950834,0.0208211381262836,-5.447883456846755,-5.026439477961546,0.4626729506356276,10.574913008741346,15.544779798750463,-39.39505422415135,62.75401021753687,1586.5604211002824,-1302.9860995823788,77.27883566946467,-0.6041948469163423,-0.634663813177644,-0.4818199157388061,,,,,,,,,,,,,,,,,0.9963464316266428,0.0,,,medium,high,33.52139080421679,14.00025695127302,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,59.972073,0.0,,-2
194,07/17/2025,6:38:58 PM,3,3,Cade Starrick,,Right,Kcl groundsloths 2025,Sammy Driscoll,,Left,Kcl bobcats 2025,Stretch,6,Bottom,1,1,1,Slider,,StrikeCalled,,,,,,,77.03915770488759,2.200911349042807,-4.776886858270912,2400.5521419096794,56.984238773196566,8:00,4.904463677503652,4.782373816794889,6.000000192000004,-45.941388829634526,2.537615706420496,-4.396238600604951,3.1296674860273965,0.0339030359681351,68.9555382399558,-6.484998085619472,-5.60768498548721,0.5011276538434181,,,,,,,,,,,,0.6789182856726206,0.5889053265412478,-4.389837347334992,50.00000000000001,5.057978306930066,9.437124131711771,-111.4751044063176,3.028591363198336,0.8317875990221381,24.96063200082309,-31.4525428038844,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,ba1f1466-695c-41be-8999-dda5ab57a3a6,77.25448716086682,4.89605179531131,4.786160824448684,2.299232905485873,-4.8223271357228565,69.11205255059275,3.1371643861144416,-0.0365044213811538,-6.369979004995634,-5.646908181586793,0.5009243614668497,-3.9625435173240464,-0.2974682361701167,-79.73080467556304,1.841972189929024,427.95410759427017,-2362.097768471988,17.827319812092295,0.0971356676063204,-0.9839810297113144,0.1494857693793501,,,,,,,,,,,,,,,,,0.9947693181737868,0.0,,,medium,high,88.34222502906387,7.087659788939991,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,8.10017605197136,14.989725881281451,15.298746940794944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,96.18742,0.0,,-2
195,07/17/2025,6:39:17 PM,3,4,Cade Starrick,,Right,Kcl groundsloths 2025,Sammy Driscoll,,Left,Kcl bobcats 2025,Stretch,6,Bottom,1,1,2,Changeup,,InPlay,,LineDrive,Single,0.0,0.0,,79.62495422793145,1.186897560057732,-7.507541881491898,1448.846818745958,227.8677396643489,1:30,5.308705717266728,5.391006929954999,6.000000192000004,-30.85533139113488,14.654697027338036,12.328547862426085,3.850220088646068,0.5992846205941752,71.15153126666804,-4.631673642649496,-5.195786145530027,0.4855400690937998,,,,,,,,,,,,-9.19336300194737,7.523997443124482,-4.783105724340989,50.000000000000014,5.388348583355056,14.768537063370918,-114.74235272575376,1.514476705981289,-12.01905336065366,25.06470348245141,-22.337461306479284,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,9fa39927-b9f3-427e-8b86-eceb70523d34,79.86428405229097,5.307402107295732,5.397736424901176,1.200720148541198,-7.587327863060698,71.34260105838634,3.852193484522889,-0.6045337666874578,-4.599704964020341,-5.275861848625179,0.4853314308731428,13.090256201488463,13.016570520064873,-27.44499997133678,65.6286744597946,1285.7844258928033,-667.7690576253117,88.7453669536789,-0.595343219284395,-0.4608969347106658,-0.6581340796725276,,,,,,,,,,,,,,,,,0.9966379083452768,0.0,,,medium,high,30.93419298618488,-47.24964514200944,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.891,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,121.27752,0.0,0.891,-2
196,07/17/2025,6:40:15 PM,4,1,Cade Starrick,,Right,Kcl groundsloths 2025,Kaileb Hackman,,Right,Kcl bobcats 2025,Stretch,6,Bottom,1,0,0,Slider,,StrikeCalled,,,,,,,76.78112535476463,1.6980132685873497,-6.633527722881359,2338.8076144030942,2.065291500109376,6:00,5.177652697977143,4.981540922168513,6.000000192000004,-46.50184242528656,2.569921630316223,-1.1658869650833246,2.8917232528365995,1.308470058477262,68.79952784322317,-7.061450197383897,-6.852563019431531,0.5041820243583991,,,,,,,,,,,,-1.7283211912128082,0.786377815129156,-4.438110567229374,49.999999999999964,5.290129810793619,12.915355016031432,-110.77930677233635,2.027616950337272,-2.092149773366512,24.56269111353137,-31.22213151887937,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,b9a4611d-4471-4e80-ae63-57cc533348b3,76.99524983190243,5.169646717630113,4.986923082413552,1.792119421899424,-6.698104380204477,68.95623769519749,2.899071524509044,-1.3123941787949591,-6.9492876727801685,-6.911302780527278,0.5039817083079007,-0.5475199478651884,-0.2135711873988288,-82.81287223026705,33.5618751402925,292.6089837787086,-2320.431218502691,12.51103262947892,0.1250290556721564,-0.9921428356110884,0.0045087673833787,,,,,,,,,,,,,,,,,0.9956197093332062,0.0,,,medium,high,59.794312373736766,55.548523818833885,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,8.35820840209432,14.957419957385724,12.068395305273317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.21244,0.0,,-1
197,07/17/2025,6:40:39 PM,4,2,Cade Starrick,,Right,Kcl groundsloths 2025,Kaileb Hackman,,Right,Kcl bobcats 2025,Stretch,6,Bottom,1,0,1,Fastball,,BallCalled,,,,,,,83.15690606119792,1.4389606110802629,2.632453741319643,2135.771939280739,214.7476749257469,1:15,5.443434110756954,-1.133122116228698,6.000000192000004,-24.623870921673863,17.214266064318853,9.68729491513574,4.615866780546092,-1.169131214503781,73.73735604408478,-3.603294438817626,-1.586659161396293,0.4628503220265001,,,,,,,,,,,,-4.324730574108974,8.031380307255208,0.912949883111997,50.00000000000002,5.546043825080927,-5.8389977060455305,-120.6739467815592,2.268262587740564,-6.2117758086966175,29.156894932875048,-20.638271102659687,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,594c5f3f-6c5d-4612-9e48-b3698df29d55,83.40985703146049,5.443936178073471,-1.1266044236228632,1.4313843637580628,2.554821559651593,73.94061903756862,4.616047015945155,1.1645715547579485,-3.598979250725161,-1.6594354100286377,0.462627559219096,10.385576478583692,15.825807593180356,-37.51902043104872,40.77591913690276,1693.990082966014,-1300.7380118347455,79.31512029961854,-0.6517086027802867,-0.6090247689426959,-0.452067171863278,,,,,,,,,,,,,,,,,0.9969899103274258,0.0,,,medium,high,53.30167277678752,24.600713704796284,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.28787,0.0,,-1
198,07/17/2025,6:41:01 PM,4,3,Cade Starrick,,Right,Kcl groundsloths 2025,Kaileb Hackman,,Right,Kcl bobcats 2025,Stretch,6,Bottom,1,1,1,Slider,,BallCalled,,,,,,,77.62352217726661,0.9299055633107022,-6.237043233456668,2359.0810904279874,9.474859940532996,6:15,5.087384254397364,4.202443966972747,6.000000192000004,-45.7173151842481,2.20143163192968,-1.8806801137768945,2.147078491498028,1.773953477503272,69.67289128213798,-7.676905997270135,-6.590878684314464,0.4982235458903865,,,,,,,,,,,,-1.2034885619078564,0.8604423008197299,-3.691308241854208,50.0,5.137237913363624,12.30522688415169,-112.11476036092442,0.5587514138653586,-1.4917987481954529,25.204213387474574,-31.10747796422869,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,1f9649b5-1373-4867-b6cf-a51f494cb0c1,77.83825218387358,5.079030975027513,4.207563810502765,1.026219629191419,-6.297255893420567,69.826366076024,2.1543831020141866,-1.7775104552604868,-7.566180527827524,-6.643934167041222,0.4980236194654394,-1.305167638604164,-0.5697073482983197,-82.27972932717827,2.1779404428845184,316.91132019969456,-2337.697757697558,13.433676421110228,0.1325041320864474,-0.9909357364538282,0.0221138237020779,,,,,,,,,,,,,,,,,0.9875917667210252,0.0,,,medium,high,88.03985360140396,15.261661028340908,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,7.515811579592338,15.325909955772268,12.783188453966886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.6409,0.0,,-1
199,07/17/2025,6:41:24 PM,4,4,Cade Starrick,,Right,Kcl groundsloths 2025,Kaileb Hackman,,Right,Kcl bobcats 2025,Stretch,6,Bottom,1,2,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,82.22609316595424,-1.5871099235231017,-5.081241102870405,2108.1492498585862,217.29795646048584,1:15,5.711612983697613,3.692360607493936,6.000000192000004,-23.936136556985847,18.331756548967423,10.97721605658705,2.2356863920676098,0.127764376324314,73.83133745605075,-6.105139608045072,-3.0083839639104726,0.4679256180529336,91.06495485639536,37.884301461081,-13.394489825644404,4029.970221050464,-30.655540645155472,105.64202680522216,80.29704659862055,335.3860922262856,,-20.00996334751045,5.646991768475693,-7.629591710935002,10.441516055990496,-3.2837484226202265,49.99999999999996,5.567910068712716,10.257761686964002,-119.03088559663485,-4.022293898730899,-10.741519618739163,26.830824465463223,-17.473688961976908,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,2fa55b39-dd19-4647-8851-f0f0cfad5b95,82.46492787296009,5.71270651570868,3.698594003672596,-1.601524617666735,-5.1559234320796135,74.02646843993053,2.235716971138869,-0.1326879466608421,-6.102946326565855,-3.0827023336686907,0.4677254252917806,11.682926902010582,17.088943649360285,-29.72832889265248,44.84653261154672,1830.6882117989967,-1045.406108103215,86.83864351263549,-0.6907971486914664,-0.4958880914970041,-0.5262074686577521,-16.649746577795934,69.9181468427635,55.92016348300721,0.0647393941907887,2.586910639118158,2.435060312179384,-114.76360175630764,315.1398841320124,-43.68360599104753,13.83277840132827,1.3014967763593006,0.970830446813208,-0.1726992953504541,0.1663225689012871,,,0.9968981933995692,0.0,0.6485213772090879,51.4526540258346,medium,high,49.63812064960794,22.93825009671649,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,103.550255,0.4166666666666667,0.10389999999999999,-1
200,07/17/2025,6:42:04 PM,5,1,Cade Starrick,,Right,Kcl groundsloths 2025,Nick Guidici,,Left,Kcl bobcats 2025,Stretch,6,Bottom,2,0,0,Slider,,Foul,,,,,,,77.06589574613821,1.0479636093175804,-5.678494154858773,2292.444090718828,5.550841292428816,6:15,4.954246441307381,4.324785389350183,6.000000192000004,-45.79607072683524,2.704125186095304,-1.531210388596412,2.116789988779728,1.0977197513925885,69.17137335430468,-7.583745434884415,-5.967153750943156,0.5012371695483037,92.8353807427468,-2.265767263683733,44.79047919988215,,,,,35.09805456964477,,43.77737314215343,0.2380912695105184,-1.1850881854030926,1.0921685669639052,-3.859842988665393,49.999999999999964,5.0136342516559145,11.121506147931084,-111.42199189902024,0.7816139510979933,-1.4515350390641704,24.81348619394302,-30.836325555806088,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,ad6265af-b3ac-4c33-b206-cff1b947dcb6,77.28112578664427,4.946053726842119,4.330049367353475,1.1422510122707203,-5.740356376621404,69.32495631931175,2.1239456542161284,-1.1013567771147912,-7.474871377421151,-6.0216797869365815,0.5010339846591085,-0.9411936204931576,-0.0582545638166221,-84.08827850010942,1.2748691386985267,236.11260970800157,-2280.252342309629,10.299601663740692,0.1025130433868309,-0.994681768485191,0.0099626993702869,65.35290490886408,65.83262995985557,-3.67022753960284,1.44920435619023,3.1300257901261435,2.2586628468425745,24.28287290204705,25.341971474153148,,,,,,,,,0.9974450212948254,0.0,,52.35613175727574,medium,high,88.85261777517134,0.8079023635345683,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,8.073438010720736,14.823216401606643,12.433718728786404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.224957,0.0,,-1
201,07/17/2025,6:42:25 PM,5,2,Cade Starrick,,Right,Kcl groundsloths 2025,Nick Guidici,,Left,Kcl bobcats 2025,Stretch,6,Bottom,2,0,1,Changeup,,StrikeCalled,,,,,,,79.55368214746346,-0.802824008189123,-6.4310122153088285,1682.3610876920814,228.39602852015815,1:30,5.588324453026865,4.214758926254076,6.000000192000004,-30.15121510292731,15.181864422488438,12.799798887795369,2.324809508679885,0.7207601697760917,71.43150636593698,-6.48586567768558,-4.022498662470146,0.4845952284024012,,,,,,,,,,,,-9.062779663132556,8.475869388598293,-3.6961380536041033,49.99999999999994,5.505021402479673,12.58649832714239,-114.92411556889635,-2.485817336307583,-11.89736705110716,24.95669985146995,-21.04716214730202,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,d26b69ca-7896-432c-8fad-3f2fba26918b,79.78543318771666,5.587337404096267,4.2220340113411,-0.7925894202703784,-6.516722613210478,71.6137923064208,2.3265037465852267,-0.7263273466238502,-6.458471261520713,-4.106735181117892,0.4843911475963709,13.613904784132568,13.626494443386186,-28.906201877221857,31.47411935324316,1472.7594338693327,-813.2149035337249,87.54122076668529,-0.5812544861987596,-0.4833771474406365,-0.6545912889780685,,,,,,,,,,,,,,,,,0.9974696375275496,0.0,,,medium,high,61.67329258208113,-49.63364431067116,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,119.085014,0.0,,-2
202,07/17/2025,6:42:39 PM,5,3,Cade Starrick,,Right,Kcl groundsloths 2025,Nick Guidici,,Left,Kcl bobcats 2025,Stretch,6,Bottom,2,0,2,Fastball,,BallCalled,,,,,,,85.3627703561023,1.5294052939458789,-4.081744180731467,2127.539185301066,218.62765414458903,1:15,5.4199279729978365,4.099915048015322,6.000000192000004,-22.49343532834277,16.7343517432038,11.052454044233816,4.970847672865139,-1.2209750888024509,76.10072306458,-2.7391787844187085,-1.9865140447351,0.4507839316555924,,,,,,,,,,,,-7.381998595281602,8.529706315168642,-3.773266716378703,50.00000000000004,5.531842982037186,8.488246652730359,-123.71899743005642,2.6188287553894245,-11.18898664746662,29.76329419154268,-19.24546814082933,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,e353ab02-7b2b-449f-89d5-ad229403c741,85.61897441697275,5.421202671884456,4.106473405774019,1.512562532222274,-4.159886965033993,76.30987458053715,4.97072886589219,1.2158193224304956,-2.73955856143539,-2.064309150593765,0.4505809101377923,11.78791323242037,15.474546375439576,-34.5657045218146,73.27092600488375,1751.977695716828,-1207.0613649281784,82.34761116603863,-0.643315400429945,-0.5673509438827884,-0.5140605042647886,,,,,,,,,,,,,,,,,0.9927001549792978,0.0,,,medium,high,24.05616659560456,6.471865681422977,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.121086,0.0,,-1
203,07/17/2025,6:42:54 PM,5,4,Cade Starrick,,Right,Kcl groundsloths 2025,Nick Guidici,,Left,Kcl bobcats 2025,Stretch,6,Bottom,2,1,2,Changeup,,Foul,,,,,,,79.45270307488781,-0.1732073441286503,-7.048890304804984,1543.435677169192,231.67356641302135,1:45,5.505205000426527,4.866092247626229,6.000000192000004,-30.92852367745717,14.61298282255093,14.487140883868822,2.7656236237170093,0.5110931676759746,71.24244930676909,-6.0035460871822535,-4.327659706156507,0.4857079576720556,,,,,,,,,,,,-10.174919843050594,7.957284755520622,-4.297420248453303,50.00000000000004,5.473041858821484,13.76118647919732,-114.64551606808192,-1.2348256632659698,-13.297361947387497,24.76751120476885,-21.77486245285961,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,796c1344-ab82-47e7-818b-8e67f041a9fc,79.68164198951445,5.503670443165931,4.873395799366978,-0.1564192075189788,-7.134867630946596,71.42245152392597,2.767689252358446,-0.5166748186476825,-5.970098030410277,-4.413514622762772,0.4855082550665636,15.30624204957261,13.008210780636777,-16.963477150530256,7.115765546887054,1476.2822285175598,-450.3159683177467,95.6490931468684,-0.5931592665055072,-0.2917620571941611,-0.7503579056293602,,,,,,,,,,,,,,,,,0.9949478802843634,0.0,,,medium,high,96.40418899219836,-29.59260393293809,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.438095,0.0,,-2
204,07/17/2025,6:43:14 PM,5,5,Cade Starrick,,Right,Kcl groundsloths 2025,Nick Guidici,,Left,Kcl bobcats 2025,Stretch,6,Bottom,2,1,2,Fastball,,BallCalled,,,,,,,81.0013329577809,0.0784066865068871,-4.501763113607122,1647.5142383026946,223.93619562703984,1:30,5.452581154088042,4.438211417853655,6.000000192000004,-27.360502560523216,16.14694304149822,12.641152049221253,3.245635389925688,-1.299099774265598,72.54126644332624,-5.101250294365419,-2.1090200960634964,0.4747372561517499,,,,,,,,,,,,-8.357599091677082,8.706839546803268,-4.078088297218353,50.00000000000004,5.443138934404376,8.87244837763637,-117.39030086889258,-0.6396945979791813,-11.427026492881684,26.40338841270428,-20.269519938284382,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,c7836790-f01c-4c62-99df-72110e22201b,81.23950658832013,5.452247461988103,4.444850528473849,0.0808691597196752,-4.580659284357313,72.73171479901434,3.246806788550534,1.293917583141807,-5.082054052665632,-2.1876081689129303,0.4745304012623067,13.384754568758376,14.634615350818702,-20.39522095974708,12.22028275697392,1544.233316262381,-574.1486134751146,93.73110595106506,-0.6749698070153357,-0.3484938704181489,-0.6503597326854261,,,,,,,,,,,,,,,,,0.9724121995028684,0.0,,,medium,high,79.00174551872348,-54.55378640674982,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.43763,0.0,,-1
205,07/17/2025,6:43:27 PM,5,6,Cade Starrick,,Right,Kcl groundsloths 2025,Nick Guidici,,Left,Kcl bobcats 2025,Stretch,6,Bottom,2,2,2,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,85.468387930662,-0.1551201736749977,-1.8405604432902365,2072.720820519288,221.6549531142456,1:30,5.339837651078381,0.94156126696514,6.000000192000004,-22.18212190789612,17.04160989496458,11.690600413972229,3.2533557181826094,0.5934510570595357,76.75280137210774,-4.558789192647703,-5.8372870047596574,0.4507606306061854,98.36672213001825,25.57428797294534,1.964965075485158,1891.202528984159,2.0505622456037216,109.98088558459357,50.64266656020578,375.3845190676746,,-1.424378964608188,4.854966717314797,-9.000298337707324,9.340246050702511,-5.287175124647202,50.00000000000003,5.4134921116569386,17.054490715012136,-123.5510925876838,-1.5095162342113375,-13.655613081019862,28.84726374078775,-18.002654220631722,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,16dc0f3c-4dc1-4482-b4fd-7b580de960aa,85.71690581280671,5.34055795600055,0.9483327213689048,-0.1651363972789704,-1.9209841467141664,76.95667447746975,3.2532347912968285,-0.5983483237484091,-4.558926855407341,-5.914436173122082,0.4505747299360862,12.437802580789214,15.936936038620448,-33.38858053150668,85.16589316668934,1730.6339160692858,-1140.6479949418388,83.49575586526423,-0.6238476965372588,-0.5503143422161734,-0.5549488050949716,3.0423872015416955,88.67719954636641,42.46304491359549,0.1024508127750803,1.1716814043423445,3.287721722483436,-9.331136491944068,375.26852658787953,-20.181961855203493,68.93337866846507,1.4498358159380795,0.9661096400159058,-0.1788769458331736,0.1861053511260027,,,0.997789516542568,0.0,0.9960665801734088,57.379710027172536,medium,high,13.35069614997955,30.13827189956209,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,75.86349,0.8333333333333334,0.8812999999999998,-1
206,07/17/2025,6:46:15 PM,1,1,Carter Sellers,,Left,Kcl bobcats 2025,Will Vogel,,Right,Kcl groundsloths 2025,Stretch,7,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,85.94337458283015,-2.482852899295888,-0.6348924270742219,1843.7209328689653,128.42809710914915,10:15,6.260158358967344,0.944349455533827,6.000000192000004,-23.86098408350436,14.735540383120398,-15.801274673256795,1.9626078935961424,0.9625126581198722,77.2647801025759,-6.975198238896002,-3.6361484821351255,0.447142161639829,,,,,,,,,,,,8.333087734263781,8.836855655736398,-0.8835037283891467,49.99999999999995,6.043994588296141,1.8732022345898731,-124.78623202395688,-6.151728660258641,12.833213913086151,30.566781540097924,-18.56501742822809,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,1323c190-8e86-4d09-9436-1e33fd96ad56,86.17323215525742,6.259683294829128,0.9370891560628768,-2.4784412210718108,-0.5481450839971641,77.4468368826744,1.963713686894883,-0.956842414374382,-6.958204330286999,-3.5498007635381548,0.446956877150686,-16.61368060470402,13.272181854756194,1.3592269295891115,3.625239589278211,1843.202152532152,43.73446238436637,99.97186231779632,-0.6213571340063986,0.0237207603410524,0.7831683328303034,,,,,,,,,,,,,,,,,0.9960097123643412,0.0,,,medium,high,93.2627156303503,-8.420462726065043,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,99.133545,0.0,,-2
