PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Knuckleball,PitchType_Slider,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
123,7/2/25,8:29:33 PM,1,1,Brandon Ward,,Right,Kcl bluecaps 2025,Luke Mcclure,,Left,Kcl groundsloths 2025,,5,Top,0,0,0,Fastball,,BallCalled,,,,,,,85.90124980272523,-4.55399017,-1.806655629,1957.8319341537865,200.23071832234484,12:45,6.23467503,1.0371797436919925,6.000000192000004,-18.70429701,19.95020965294737,5.438116237396528,0.4324891745642099,0.189294906,77.45888336743783,-8.060401785,-0.775403397,0.4474778985361689,,,,,,,,,,,,-3.537390479,12.294613445364057,-0.893126321,50.0,5.851909920196696,3.7561012362584143,-124.4389655,-10.49782516,-5.446625569,29.17372829776239,-13.24366677,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,56a42048-83a8-4852-9a22-240af066d5a7,86.14556632595652,6.236536525726849,1.0405258671977673,-4.577305331,-1.846584192,77.66018259452001,0.4317996936363161,-0.191875215,-8.069507524,-0.814667418,0.4472858051700685,5.812764208023822,18.93107758796088,-27.07030349,17.33496662181493,1743.3490824081812,-890.9769129,89.04487928692873,-0.835515013,-0.455083451,-0.307918358,,,,,,,,,,,,,,,,,0.9095120807051756,0.0,,,medium,high,74.39853004036654,23.59095062529406,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,111.60478,0.0,,-1
124,7/2/25,8:29:47 PM,1,2,Brandon Ward,,Right,Kcl bluecaps 2025,Luke Mcclure,,Left,Kcl groundsloths 2025,,5,Top,0,1,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,86.51496164502298,-1.973472593,-1.598742231,2031.232156826692,198.2151356011557,12:30,5.997767262319916,1.7812350556712453,6.000000192000004,-18.36605776,19.623391692274783,5.031718700584817,2.6316892318542213,-0.7142983051448436,77.61375282989357,-5.44725643,-0.643240867,0.4436117310506079,62.45854820215084,-15.41089694,-5.061802758,,8.860309742135804,-109.642578,10.953690230809912,10.251639375279352,,-9.806848356,0.086534831,-3.262246543,11.28208382506838,-1.653890248,49.99999999999998,5.826257100228003,3.349167747134931,-125.6426558,-4.906191978,-5.107802019,30.32312865172782,-14.50933609,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,8c5f0f43-4244-435d-b9ac-9c0b31aa5d2c,86.76752534154899,5.999845577498442,1.784483390594937,-1.999784251,-1.637885537,77.82551159576694,2.630828371322741,0.7117375448540738,-5.459124032,-0.682390884,0.4434147887418302,5.398912510378081,18.55155323757253,-30.38849658,32.919514487573146,1752.1718288327788,-1027.520295,86.26152470774797,-0.819389174,-0.505860589,-0.269641327,-5.312594181,59.978020045380845,-16.59770159,-0.900610963,2.5547769605275112,2.478138580326912,-1.746133852,10.101837775948676,,,,,,,,,0.993271971,0.0,,29.27205547087313,medium,high,60.37243696118414,25.24709493877012,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,112.19103,0.0,0.1782,-1
125,7/2/25,8:30:23 PM,2,1,Brandon Ward,,Right,Kcl bluecaps 2025,Lucas Rink,,Left,Kcl groundsloths 2025,,5,Top,1,0,0,Changeup,,BallCalled,,,,,,,79.10699836460348,-3.121625659,-2.098130257,1310.746271825631,194.8163935720241,12:30,6.2431856538701895,0.8829384742223257,6.000000192000004,-28.02525281,17.482322914997972,2.9544079079551158,1.001706387064603,0.821721936,71.40936070394237,-8.385024093,-1.537695692,0.4855269852212377,,,,,,,,,,,,-2.301679964,10.502928592465608,-0.713671942,50.000000000000014,5.972251110290767,4.119612781587329,-114.7566619,-7.064891519,-3.009102408,25.12097482548195,-18.44304084,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,84e0f2f5-f64e-4b43-9ec4-2dc24e39c72a,79.34222829,6.242358539028419,0.8856236117609276,-3.113344117,-2.129941923,71.59882104899306,1.003299279004383,-0.823749576,-8.35996837,-1.56835565,0.4853052061910047,3.2531247460569985,15.861923693122996,-32.35198228,5.815196382095049,1107.2878906198866,-701.4052441,84.47766851761752,-0.81668808,-0.535119007,-0.216028302,,,,,,,,,,,,,,,,,0.9378964050524526,0.0,,,medium,high,84.76632325611445,-41.50155242,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,118.9287,0.0,,-1
126,7/2/25,8:30:35 PM,2,2,Brandon Ward,,Right,Kcl bluecaps 2025,Lucas Rink,,Left,Kcl groundsloths 2025,,5,Top,1,1,0,Fastball,,BallCalled,,,,,,,85.56718580707881,-1.825963981,-1.040081559,1946.329212884264,196.0506000153973,12:30,6.030052519049944,2.1312796707462245,6.000000192000004,-19.08336903,19.734419292790683,4.400919019484902,2.741877811,-1.531271527589272,76.76857673899002,-5.436120631,-0.204065911,0.4484220049997709,,,,,,,,,,,,-2.732749169,11.29348150459036,-2.049099151,49.99999999999992,5.870195172831309,2.1203617024813,-124.3032657,-4.554645787,-4.187265095,29.720544452056487,-14.86957048,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,effbcba1-dabd-4472-ae89-7399047c4e91,85.82078537099171,6.031993843109159,2.134291647,-1.850495517,-1.076045825,76.97806713457591,2.741173447,1.5289529656136216,-5.445593591,-0.239455921,0.4482193083891133,4.738188897867376,18.605804160119398,-29.12718654,26.85793396210253,1700.199065601489,-947.3756078,87.35413589574426,-0.839488879,-0.48674993,-0.241522108,,,,,,,,,,,,,,,,,0.9792105266207982,0.0,,,medium,high,65.82785943410774,4.317405729572284,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.58636,0.0,,-1
127,7/2/25,8:31:03 PM,2,3,Brandon Ward,,Right,Kcl bluecaps 2025,Lucas Rink,,Left,Kcl groundsloths 2025,,5,Top,1,2,0,Fastball,,InPlay,,Popup,Out,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,1301499a-9a26-4d5a-932e-6ba23f9cbd3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nolan Hunter,,Kcl bluecaps 2025,2019-02,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,109.11818,0.0,0.0,-2
128,7/2/25,8:31:22 PM,3,1,Brandon Ward,,Right,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,5,Top,2,0,0,Fastball,,BallCalled,,,,,,,86.31464983259227,-3.605502276,-3.417102812,1828.2354015716703,200.8927220581204,12:45,5.9785169529454985,1.4124852631854543,6.000000192000004,-20.46235113,17.867568582338713,4.647095261924846,0.9119835901476624,1.379861247,77.70083916728161,-7.451576717,-2.537305138,0.4455951725786795,,,,,,,,,,,,-3.654962233,10.868865647947947,-1.13651048,50.000000000000014,5.672056865897113,7.319787778191337,-125.0159903,-8.529808424,-5.67381786,29.69421148529989,-15.30165526,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,0249d5fe-1b0f-452f-856b-16b20380022c,86.56425840911794,5.979583253340204,1.4158596245491988,-3.619225186,-3.45697567,77.90524095784728,0.9119363457185308,-1.382435636,-7.450946306,-2.576199846,0.4453997925198318,5.0220053105499725,16.72847785701679,-37.28582506,94.16091813131054,1454.5868189212615,-1107.529625,79.56233741403345,-0.743310963,-0.605791587,-0.283734675,,,,,,,,,,,,,,,,,0.8983738226917036,0.0,,,medium,high,5.255173681820459,-77.68096041,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,112.33719,0.0,,-1
129,7/2/25,8:31:36 PM,3,2,Brandon Ward,,Right,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,5,Top,2,1,0,Fastball,,StrikeCalled,,,,,,,87.44622680299165,-1.33623305,-2.303591881,1972.5244339253989,202.30579764992387,12:45,6.247264027626368,2.249381409880611,6.000000192000004,-18.94862431,18.258371855827207,5.89397079,3.425095584027488,-0.5984476142540239,78.35474254991531,-4.924876049,-1.184716791,0.4390195165889718,,,,,,,,,,,,-3.970597099,10.331130666344183,-2.065054074,49.99999999999997,6.127345125694546,4.9214782201535465,-126.9787893,-3.563839169,-6.346926645,31.07932979695218,-15.65992668,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,6d4b4152-2cfe-4ac5-9fd0-fd315f74edfc,87.70632308960678,6.249057543258222,2.2532946234611666,-1.358592833,-2.34962855,78.56551931975746,3.424522391512737,0.5955215259133425,-4.932388646,-1.229392134,0.4388214344521323,6.326180982176989,17.157910598875915,-34.3085271,63.58571622802699,1629.3336163022534,-1111.811409,82.60144149696626,-0.764204844,-0.563648992,-0.313513588,,,,,,,,,,,,,,,,,0.9935158434703744,0.0,,,medium,high,32.77285539477572,-73.88037042,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,112.38021,0.0,,-2
130,7/2/25,8:31:51 PM,3,3,Brandon Ward,,Right,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,5,Top,2,1,1,Curveball,,StrikeCalled,,,,,,,72.49467527100948,2.390382101075793,-2.219788492,1799.7203679538593,10.865404962107364,6:15,5.159628349933879,1.3496851873384752,6.000000192000004,-65.69193198,-11.12106229,-3.888941474,1.909865571366336,1.038483497,65.27857878438292,-10.02045935,-2.960093435,0.5316820029590129,,,,,,,,,,,,1.3036839684384407,-6.894052013,-1.166545922,50.00000000000004,5.316809847952131,4.177359423605462,-105.15654,2.682155338376889,1.4181707879831078,22.56545462640289,-39.67352293,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,a04860ee-a412-4641-91c5-86a9c6378a57,72.63028519955574,5.143426495000938,1.353671858325782,2.580969425877774,-2.267437923,65.33983364420972,1.922569982515535,-1.041218741,-9.830960352,-3.001513464,0.5315463950883897,-3.437367788,-15.08285829,-45.35424689,64.30068717524469,1264.702029195299,-1280.438277,70.27214070112268,0.6901235158653213,-0.711465125,0.1324647452023592,,,,,,,,,,,,,,,,,0.9874029565637964,0.0,,,medium,high,32.12938154227977,37.60834642,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,13.667551675231678,30.25839983856676,8.966788066791903,-4.819233092790078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.34964,0.0,,-1
131,7/2/25,8:32:07 PM,3,4,Brandon Ward,,Right,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,5,Top,2,1,2,Fastball,,BallCalled,,,,,,,86.67402451,-3.295649117,-3.238141589,2008.3425646124567,201.79363988428807,12:45,5.948785042141467,1.101978671161964,6.000000192000004,-18.86126431,19.10850345295385,5.630151347155167,1.3057714503350215,1.44155864,77.94982182905669,-6.847188008,-2.171805484,0.4434968023502159,,,,,,,,,,,,-4.12525556,11.434089090488415,-0.841200682,50.00000000000004,5.668676830813316,6.929592040991976,-125.6013458,-7.835374959,-6.464827778,29.94291229690299,-14.25530111,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,5a6ea412-2a27-4734-a08c-dabe56fef9d6,86.92334545145334,5.950577874075905,1.105567827388223,-3.318257302,-3.281136333,78.15693320562018,1.3051214687254824,-1.444390158,-6.855528028,-2.214451329,0.4433040347884397,6.034167134,18.06883947487654,-32.95465803,78.45615128,1685.202880275056,-1092.488494,83.91013116829718,-0.779128261,-0.543975173,-0.311528753,,,,,,,,,,,,,,,,,0.7739827114003431,0.0,,,medium,high,19.38946384761067,-16.7405372,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.9038,0.0,,-1
132,7/2/25,8:32:24 PM,3,5,Brandon Ward,,Right,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,5,Top,2,2,2,Changeup,,InPlay,,GroundBall,Single,0.0,0.0,,76.30101191,0.8306457091749418,-6.714541642,,,,5.990664151082782,5.436776459135227,6.000000192000004,,,,2.862983942181019,0.832402043,68.53553928610988,-7.980859795,-6.714541642,,90.43326076,-15.34309771,1.1042956081647932,,-1.468192103,-109.9902014,22.79389179183394,10.72762313844611,,4.587976086974577,0.073238704,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,4961a185-7fde-44a7-9a67-4a3d8dcd98e8,76.51080682297511,5.982752138,5.436776459135215,0.9238811303091264,-6.714541642,68.68642455318012,2.869648655434936,-0.832402043,-7.872556109,-6.714541642,0.5069643034030219,,,,,,,,,,,1.680747988082132,87.19390073711156,-23.92850627,0.7545958955213302,1.4251250689511306,2.752486385189063,0.858099804,10.693248474045117,,,,,,,,,,0.0,,53.00583339385255,low,high,,,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.891,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,109.04102,0.25,0.34775,-1
133,7/2/25,8:33:03 PM,4,1,Brandon Ward,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,5,Top,2,0,0,Fastball,,StrikeSwinging,,,,,,,84.70387893680851,-1.149563363,-3.228276003,1895.8494598879256,204.62825118688892,12:45,5.6408714046994985,2.0719362748197847,6.000000192000004,-21.43062185,18.27084463163108,6.540453897154264,2.784747490039845,0.386544214,75.92641336745119,-5.205614376,-1.988282997,0.4534973951846072,,,,,,,,,,,,-4.631938277,10.273126509382992,-1.812486876,50.00000000000003,5.534664308147757,6.732326616873588,-122.9118459,-3.126824172,-6.939341743,29.05766269010956,-16.78335753,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,ea6d585d-0e9c-487c-b838-6fa933f0ca29,84.95522970432853,5.642167405,2.0761093637062333,-1.166465129,-3.278502767,76.13384056691908,2.784573881,-0.389815302,-5.206867412,-2.038099998,0.4532949640275074,7.013099028128999,17.04536973703631,-34.20842896,75.16413969689006,1567.8634699391855,-1065.856141,82.69978725166662,-0.751766488,-0.562205051,-0.34463405,,,,,,,,,,,,,,,,,0.9868156346512011,0.0,,,medium,high,22.35227427279894,-43.44109808,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,111.643005,0.0,,-1
134,7/2/25,8:33:22 PM,4,2,Brandon Ward,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,5,Top,2,0,1,Fastball,,Foul,,,,,,,86.37178707,-1.86572715,1.2199584724805248,1966.3100061594885,203.7688284787019,12:45,5.877521735826107,-0.845741416,6.000000192000004,-18.73709373,19.326061364532585,6.918455832196822,2.5649657904005694,-0.3142058834812025,77.52456827296261,-5.268937728,-0.953153318,0.4445035883891197,,,,,,,,,,,,-3.272485709,10.785380032981989,0.7424107284328234,49.99999999999998,5.714245800304197,-2.884583875,-125.4520996,-4.693169966,-5.101688587,30.53057129207474,-15.36002651,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,2a20be4b-ef48-4cab-b400-c5c692619c73,86.62614163735765,5.879327626077628,-0.84152014,-1.888373664,1.170181249335161,77.73394221589088,2.5641764826458378,0.3110579784332461,-5.279654363,-1.001164649,0.4443006207501445,7.370495585605248,18.24602413464402,-27.20921235,71.84496540147009,1748.7237743421335,-899.0774168,88.9342865,-0.813907985,-0.45724093,-0.35844738,,,,,,,,,,,,,,,,,0.978200507,0.0,,,medium,high,25.339531138676893,-27.65478331,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.58825,0.0,,-2
135,7/2/25,8:33:46 PM,4,3,Brandon Ward,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,5,Top,2,0,2,Changeup,,BallCalled,,,,,,,75.94147831,-3.128071625,-1.173880907,1424.1605394995815,199.82489686094405,12:45,6.087287338,0.8780846619396855,6.000000192000004,-30.37591577,18.93703931353151,4.919083108403621,0.6452481473214747,-0.1968581080697596,68.67256422716137,-8.827750486,-0.240213651,0.5054195499270198,,,,,,,,,,,,-3.051837963,11.285321351428728,-0.785305281,49.99999999999997,5.814573641,2.123182075697585,-110.218518,-6.860143047,-3.682395986,23.081353878026064,-18.55700223,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,f35e15fa-c0cc-4ddd-b343-48f544f0403b,76.16842822949005,6.086496437400427,0.8815850151494498,-3.120389244,-1.215670651,68.85614159565243,0.6469309661394691,0.1941506800957387,-8.801332786,-0.281226879,0.5051873284455705,5.310861946798939,17.21310419504979,-26.48346756,21.26228631101876,1274.7135058624524,-635.0895372,89.50630708461831,-0.842015804,-0.445939569,-0.303557715,,,,,,,,,,,,,,,,,0.8866869276313079,0.0,,,medium,high,70.86394232,-34.73262725,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120.81913,0.0,,-1
136,7/2/25,8:34:06 PM,4,4,Brandon Ward,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,5,Top,2,1,2,Curveball,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,76.83464608245848,2.3242309702964383,-1.290123429,2145.44964345704,39.685533558550766,7:15,5.341707505078235,2.543804916423285,6.000000192000004,-54.22742919,-5.764347052,-8.53889428,2.984614074623791,-0.6329951214719027,68.92371342074495,-7.948524493,-2.915434717,0.5010453521210235,,,,,,,,,,,,4.164772062359496,-3.955074563,-2.433783227,50.00000000000003,5.4999493252407134,2.747712228028727,-111.523612,3.0281175018465887,5.103329270790652,25.111936035407243,-37.02042473,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,6ba9e679-5c9e-4e05-8bd5-f7485431f93e,77.00948920625147,5.329010026284511,2.545533124903043,2.4755121407905194,-1.311338034,69.03270870997846,2.995241426179306,0.6319439656970328,-7.788674313,-2.931053671,0.5008810614280799,-8.33552404,-9.091899064,-58.1964592,40.38413589801372,1130.669788491836,-1823.332115,52.70083089295666,0.4055649416828954,-0.849860131,0.336533558,,,,,,,,,,,,,,,,,0.9898375248743462,0.0,,,medium,high,53.65427769178766,62.01442727500844,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,9.327580863782686,24.90168460056676,13.616740872791901,-4.753081962010723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,100.09321,0.0,0.0,-2
137,7/2/25,8:36:41 PM,1,1,Adan Nieves,,Right,Kcl groundsloths 2025,Andrew Schweigert,,Right,Kcl bluecaps 2025,,5,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,83.33815658153205,-1.586869212,-4.4877245,1906.4340531036707,204.8304739392564,12:45,4.824958945673979,1.629302847479764,6.000000192000004,-24.39775034,16.740017087403633,5.2983530597014985,1.3120728527802743,2.108580719,74.82332052586949,-6.19095456,-3.486155798,0.4616277222482458,,,,,,,,,,,,-4.383681056,9.591895800833552,-1.266076562,49.99999999999997,4.681140123537377,9.316287852419434,-120.7316723,-4.089281816,-6.338636376,27.963772941613836,-18.30453242,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,aac4c14e-2519-41bf-a947-e5939417b1cb,83.58806082189469,4.825286487702506,1.6335971386552646,-1.592154207,-4.53837838,75.02480758962389,1.3127052149506953,-2.111796076,-6.179872295,-3.534940823,0.461420258926898,5.776685593191237,15.373320376968554,-45.0688591,6.628793835341226,1346.4313505654652,-1349.671596,70.62564521303413,-0.640966049,-0.707956089,-0.296581693,,,,,,,,,,,,,,,,,0.8693735733705871,0.0,,,medium,high,84.03408555,-7.808332212,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,112.75259,0.0,,-1
138,7/2/25,8:36:52 PM,1,2,Adan Nieves,,Right,Kcl groundsloths 2025,Andrew Schweigert,,Right,Kcl bluecaps 2025,,5,Bottom,0,1,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,80.54135521945562,-1.373313227,-0.929499084,1904.0289775231288,178.4345813418111,12:00,5.410497097268874,1.0975052907549323,6.000000192000004,-22.66643943,21.130802673273752,-1.101142747,2.244865939297291,-0.1417970292872803,72.30869862411738,-5.66086401,-1.138652546,0.4763157084969295,,,,,,,,,,,,0.2805528068720435,11.896481962826147,-1.021149234,49.999999999999964,5.285476004009351,1.9308496186782431,-117.0307352,-3.467058459,0.3809895411964371,26.375646667489296,-16.01867672,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,d0a62f90-b5bc-46e0-8b6a-57216bb56150,80.78788054815853,5.411858226091448,1.0982067,-1.391193503,-0.937916105,72.51341179926348,2.2447288387095177,0.1413011319653576,-5.661546056,-1.146142478,0.4760916054260348,-1.021612787,19.74948077819301,-28.87823934,13.377287636327162,1667.2591851091686,-919.550519,87.56480099783121,-0.875321205,-0.482949855,0.023921224416578,,,,,,,,,,,,,,,,,0.8706001443199846,0.0,,,medium,high,102.03955887269444,-26.73146435,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,110.01554,0.0,0.0,-1
139,7/2/25,8:37:25 PM,2,1,Adan Nieves,,Right,Kcl groundsloths 2025,Trey Schilling,,Right,Kcl bluecaps 2025,,5,Bottom,1,0,0,Changeup,,StrikeCalled,,,,,,,71.98957464098703,0.6355301149671317,-3.068134921,1294.6456864111324,211.00931116584368,1:00,5.211266077428691,2.449397108316554,6.000000192000004,-35.97057939,18.967867291488503,9.587499515,2.805247439265372,-0.3941215612313395,64.62458265328483,-6.172590681,-1.24921772,0.5334696423754752,,,,,,,,,,,,-6.227328219,10.044986693878167,-2.204794987,50.00000000000002,5.242284594600436,5.351143073469811,-104.4920342,0.2240626354112293,-6.7417373,21.02473237473752,-21.29929574,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,7f0b4e4a-e2a1-4dad-9434-bf3069c79c2b,72.21952051164942,5.209581620727417,2.453586790800652,0.6538228790716528,-3.118457142,64.80685895403222,2.807822975330433,0.3907681192503319,-6.131921188,-1.300368509,0.5332138434289236,10.05985089388844,16.846105677013636,-1.590569269,55.33535465070365,1294.146855957542,-35.93561685,99.96146973,-0.856753354,-0.027757105,-0.514978868,,,,,,,,,,,,,,,,,0.9941821871704072,0.0,,,medium,high,40.19818081436667,-84.67781148,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,120.61576,0.0,,-2
