PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision
137,07/06/2025,7:52:38 PM,2,2,Miles Woolsey,,Left,Kcl bobcats 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,Windup,6,Top,0,0,1,Slider,,StrikeCalled,,,,,,,71.5463522540286,3.59178781874941,-0.998848495354994,2494.09156071882,61.7956827260494,8:00,4.94479941783267,2.58392944781232,6.000000192,-59.188304483369,-3.17213809792605,-13.9136304661156,3.35551307186239,-0.496042655165409,64.101286889129,-7.62488990721289,-3.64631870810939,0.538676728808606,,,,,,,,,,,,7.18081739046438,-3.00688908008041,-2.49454866030094,50.0,5.20371323515954,2.16652492636096,-103.738621812136,4.99047296916178,7.61233693973009,21.7520382729592,-35.3616327779027,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,8130f7d3-df62-4ba2-b830-47d356437e6e,71.7126223432838,4.93112200976323,2.58355065007869,3.7538760956807504,-0.994682540596663,64.1983928148476,3.36700604678056,0.496640713819399,-7.45355305646204,-3.63703544047282,0.538501036152268,-13.9483839961751,-6.90546667318671,-52.2986027925128,29.3564775904714,1525.25253618138,-1973.34675465847,61.1546328211698,0.2890272951536,-0.791208625111475,0.53893611328747,,,,,,,,,,,,,,,,,0.997199087134387,0.0,,,medium,high,63.5791701685758,-16.3538021332961,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-10.9906368170261,-21.62396167327899,-18.25714866995203,105.02870780045201,0.0,,-2
138,07/06/2025,7:52:53 PM,2,3,Miles Woolsey,,Left,Kcl bobcats 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,Windup,6,Top,0,0,2,Fastball,,Foul,,,,,,,87.6933661858075,-1.94421795226746,-4.56309004981991,2382.05316868725,220.47723468685,1:15,5.42777721216748,2.80420863170227,6.000000192,-17.9901406252822,19.1196313789241,14.1523656447741,2.11521320809361,0.266323575140277,78.6365844070291,-5.34666555492678,-1.88637859211856,0.438445548923506,,,,,,,,,,,,-9.16830990870806,10.9839832983049,-2.43994634605619,50.0,5.25841094150302,9.68860102951285,-127.020304373584,-4.89612355459194,-14.7030222847635,30.4845961376906,-14.5592707643269,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,06f77d57-2d49-4b69-b44c-2cd41072b51d,87.935207714438,5.42994128138625,2.81104289251317,-1.97111896194886,-4.6448527303874,78.8344825740485,2.11421580613001,-0.271763454215688,-5.36025940285935,-1.96826441891619,0.438267257078414,14.9228659808175,18.1803309510984,-11.268117125027,62.35766409537231,2336.13562270704,-465.454241330074,98.0723542789133,-0.746001044454209,-0.195400441706591,-0.636632632727933,,,,,,,,,,,,,,,,,0.997602365375781,0.0,,,medium,high,33.8781023141649,-6.43434988736155,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.2132265489183,0.0,,-2
139,07/06/2025,7:53:14 PM,2,4,Miles Woolsey,,Left,Kcl bobcats 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,Windup,6,Top,0,0,2,Slider,,InPlay,,Popup,Out,1.0,0.0,,74.9407362157012,2.67733395405468,-2.86158198279382,2485.01561116862,70.2256716071835,8:15,4.91814558273416,3.97951855944284,6.000000192,-50.7615500712554,0.34966934865821,-11.9368886231453,3.18123501466338,-0.323028069152481,67.1128068625138,-6.93518585383356,-5.12652090179597,0.514552442073656,,,,,,,,,,,,5.43708853495965,-0.776752753789418,-3.73936612921114,50.0000000000001,5.10744515160192,5.751299297597231,-108.631143635752,3.7198323588453297,6.31588064130349,23.9725582282407,-33.0763482425684,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,4c108520-1855-4ec6-913a-e19a9901f3be,75.1338570812582,4.90722202316752,3.97969502754348,2.8054654602397,-2.86406340136301,67.2420270139878,3.19026490470482,0.323212576109114,-6.79509878962248,-5.12332935842017,0.51436096533725,-11.909048374985,-2.92988567978565,-60.6854190359278,43.583896229163,1216.67447020002,-2166.79621130259,48.9604356902958,0.165641144675351,-0.871944707938319,0.460733586239378,,,,,,,,,,,,,,,,,0.99775251403565,0.0,,,medium,high,50.7744933937533,8.59452506952008,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-7.596252855353512,-18.102154226694733,-16.280406826981732,104.46791775153096,0.0,0.0,-1
140,07/06/2025,7:53:56 PM,3,1,Miles Woolsey,,Left,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Windup,6,Top,1,0,0,Fastball,,BallCalled,,,,,,,86.0266002313392,-0.123918846545245,-1.13691250830067,2146.03724778835,218.593457837105,1:15,5.75942499025782,2.96772466994771,6.000000192,-20.1121845675086,18.3214309157814,12.7123485381709,3.9682172757640304,-2.97030910714606,76.9314295497475,-3.94149615096938,1.28025369920207,0.446197510490388,,,,,,,,,,,,-7.2710568253248,9.95795238452592,-2.88245471447545,50.0,5.7377025614786,2.08546553865952,-125.013715304028,-0.89613723605555,-11.2472319315242,30.5009073903701,-16.7705941155727,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,9a2de89f-61b1-4aa4-8740-7e3b7f6c4042,86.2747982137146,5.76120491548901,2.9742848716744,-0.146544559755696,-1.21528453081224,77.1329298523579,3.9676460655757504,2.96523345042465,-3.94919655071874,1.20235382593039,0.446001807279774,13.4471482675914,17.1269467358161,-16.5156562489756,75.0359209878236,2057.49623673694,-610.069753969425,95.8742090267699,-0.749344863377469,-0.284277337030448,-0.59805407061626,,,,,,,,,,,,,,,,,0.987872488134499,0.0,,,medium,high,22.4676711109587,40.6901763222381,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.62981687482817,0.0,,-1
141,07/06/2025,7:54:15 PM,3,2,Miles Woolsey,,Left,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Windup,6,Top,1,1,0,Fastball,,BallCalled,,,,,,,86.2279004339144,-1.03897649972786,-6.41234729544335,2137.96583453089,219.092623689065,1:15,5.34513716745261,3.26204295143556,6.000000192,-19.9235266196756,18.6607893463848,12.6777520658953,2.71303943168656,1.666079906671,77.2083639109947,-4.80308113662955,-4.02690673420117,0.447071438081729,,,,,,,,,,,,-8.98761896367734,10.4347618253642,-2.74489174252703,49.9999999999999,5.24840652317726,13.6048390995519,-124.563274488599,-2.89298394879571,-13.86288110497,29.2862267734428,-16.079034529363,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,ec97fbae-e8d9-4b49-b42b-f1125ed0466e,86.4746021661844,5.34693954570436,3.26845343866997,-1.0616871102656,-6.48887925769498,77.4109431378638,2.7123821243327,-1.67121596517111,-4.81129322474317,-4.103813026947609,0.446884777268793,13.4036443907545,17.6408021802931,-19.9403640137804,73.9790675380095,2009.79072140332,-729.135903506667,94.0048100368408,-0.729597270772442,-0.341041887447492,-0.592771670618339,,,,,,,,,,,,,,,,,0.997553965593022,0.0,,,medium,high,23.4188392157914,30.7677862015353,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.28561830013899,0.0,,-1
142,07/06/2025,7:54:34 PM,3,3,Miles Woolsey,,Left,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Windup,6,Top,1,2,0,Fastball,,BallCalled,,,,,,,83.3410397875984,1.18798681805333,-4.05992162663228,1938.83209912233,224.553222712161,1:30,5.29969896182268,3.90763410977809,6.000000192,-24.1970324172036,16.9135641506522,14.0938059620917,4.39032324357027,-1.30252462881125,74.3909483624087,-3.40246503780024,-1.38794823683827,0.461475248066956,,,,,,,,,,,,-9.00911568441374,8.74508990586807,-3.58453664474078,50.0000000000001,5.38272020960773,8.15106102909922,-120.815749136675,1.78343556366024,-13.0323922198527,28.20982524257,-19.523591356418,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,f10d6c1d-4b0d-47f2-9b6c-30936bdb877f,83.586699362425,5.30033179013542,3.9149379442447696,1.1790260832462,-4.1460662041788,74.5869478573076,4.39069936912033,1.29696280523416,-3.39536607768233,-1.47328262935011,0.461273643290725,14.905108611482,15.5448765175837,-16.1320179061024,78.1599771915132,1862.48871436921,-538.707432132158,96.0624035063336,-0.684539783249943,-0.27785151296805,-0.673946453280591,,,,,,,,,,,,,,,,,0.994361299197617,0.0,,,medium,high,19.656020527638,43.9741868502157,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.21291085412591,0.0,,-1
143,07/06/2025,7:54:54 PM,3,4,Miles Woolsey,,Left,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Windup,6,Top,1,3,0,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,84.9784631570123,0.29562337235695,-4.73599981236931,2098.03042308916,217.429720110185,1:15,5.58574777315684,3.9218590357167105,6.000000192,-20.9739938783274,18.5932976046563,12.0276746358619,4.11360909227842,-0.512504941721296,75.9305940573954,-3.6792797007757696,-2.46043091874756,0.452730427172456,,,,,,,,,,,,-8.10958173497206,9.95696114899852,-3.54217474454715,50.0,5.59776397568951,9.83021271860128,-123.109597212129,-0.0062923057314092,-12.1912400202852,29.1012165658759,-17.2056199915835,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,b1dc166a-19d4-4a4d-ae8a-53e3e9767eb0,85.2294550551273,5.58750590885548,3.92827790820976,0.273302453998539,-4.81198290881558,76.1342456889182,4.11308049842444,0.507540543912295,-3.6858686129745504,-2.53584310238309,0.45253198242994,12.7444045619848,17.4383760913556,-21.7982582642672,78.412706814508,1948.01519377478,-779.081806378685,92.8497114406238,-0.737319056659807,-0.37133961347975,-0.564329247998899,,,,,,,,,,,,,,,,,0.997142920988655,0.0,,,medium,high,19.4285638669427,46.4508682925683,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.695,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.21291085412591,,0.695,-1
144,07/06/2025,7:56:39 PM,4,1,Miles Woolsey,,Left,Kcl bobcats 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Windup,6,Top,1,0,0,Fastball,,Foul,,,,,,,85.1751596808494,-0.0720904721884704,-4.61701984058266,2076.13920277676,216.020109505571,1:15,5.48905024914221,2.95452232005665,6.000000192,-20.3983174954252,18.9653969774123,11.7269366501464,3.7219717837958495,0.368574047649894,76.1532201144051,-3.93731535986254,-2.39810876135417,0.451564257350517,,,,,,,,,,,,-7.90357916040487,10.2823761735388,-2.58442124667708,50.0,5.471344185669,9.6060827858057,-123.418643405141,-0.783462478721787,-11.943552749664,29.2049475959761,-16.6357599417601,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,a05b26dc-d5f4-453f-93b5-60d1afab7749,85.4242810135667,5.49088794936831,2.96054146890326,-0.0954980445195814,-4.68932785868808,76.3578372635673,3.7213402791675905,-0.373355691475303,-3.94547026042856,-2.47069437341836,0.451368532555331,12.4091009498342,17.8361155780747,-19.6192128983789,75.7773718996005,1955.60875944493,-697.099970799588,94.1944912378406,-0.761855072508694,-0.335767452330384,-0.553928755751438,,,,,,,,,,,,,,,,,0.994394209157151,0.0,,,medium,high,21.8003652903595,35.5256306288122,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.87961260377361,0.0,,-1
145,07/06/2025,7:56:59 PM,4,2,Miles Woolsey,,Left,Kcl bobcats 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Windup,6,Top,1,0,1,Slider,,BallCalled,,,,,,,73.5028841127933,2.87390193130487,-4.87266817113846,2319.67751390353,75.9257380756256,8:30,5.26415226807871,3.83519219280046,6.000000192,-50.0976815435103,3.30340472814223,-8.52183991171483,3.7722700763203503,1.41453758352453,65.7696982532595,-6.59465703382311,-6.48171470938381,0.525952553741022,,,,,,,,,,,,2.85867566618605,0.750342765912496,-3.4324273505034,50.0,5.4704602988935,9.28446781806571,-106.276665356443,4.03530770242435,3.17832446262126,22.9451455227073,-31.3398056749262,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,4a29da83-303c-4ba2-b6e8-128b0b54c232,73.7096343059633,5.25464003281776,3.8372951468150305,2.98491798658381,-4.89802044959472,65.9147471616162,3.78066661486641,-1.41581106157034,-6.46663775989809,-6.50064961529289,0.525738356920552,-8.27754451220912,0.0816875827086258,-70.3470189227359,26.4311787133734,780.159812478147,-2184.54902336929,33.6322530956168,0.0817866799981221,-0.94174686363759,0.326226583533052,,,,,,,,,,,,,,,,,0.99531506690536,0.0,,,medium,high,66.2119391579639,44.0273425844006,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9.034104958261409,-15.148418847210714,-12.86535811555126,104.2154192274167,0.0,,-1
146,07/06/2025,7:57:17 PM,4,3,Miles Woolsey,,Left,Kcl bobcats 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Windup,6,Top,1,1,1,Fastball,,Foul,,,,,,,85.189379669687,-0.991453087478285,-5.62862296720773,2100.10438173578,217.631914584322,1:15,5.26621361903627,3.64628795716371,6.000000192,-20.6841133750788,18.7494651564498,12.0205399693416,2.61653049023727,0.600100399616043,76.3070742389431,-4.90185892711934,-3.36136912820762,0.451964805500555,,,,,,,,,,,,-8.37887362732573,10.4690951824753,-3.1933015524482,50.0,5.17306047711473,11.7759975583587,-123.238300075714,-2.77937462706357,-12.6440325724673,28.7799505913359,-16.3757947871952,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,db30eed8-6e0e-4013-b95b-755b83af916d,85.4375349843516,5.26796484468885,3.6526786307799695,-1.01331190386079,-5.70362991115239,76.5067890233865,2.61599855768632,-0.604954741311054,-4.90837841527688,-3.43512285998347,0.451771767214863,12.7303663222846,17.6664838765254,-21.4604165258902,65.0846153115641,1954.50529254844,-768.340728834525,93.0670546448267,-0.737044223495414,-0.365858352335552,-0.568254765609896,,,,,,,,,,,,,,,,,0.995565574493908,0.0,,,medium,high,31.4238462195923,22.8674176967856,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.36841306412694,0.0,,-2
147,07/06/2025,7:57:46 PM,5,1,Miles Woolsey,,Left,Kcl bobcats 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Windup,6,Top,2,1,2,Fastball,,InPlay,,LineDrive,Out,2.0,0.0,,89.0933086524741,-2.05193966859757,-5.3163403840929,2218.60493252654,217.970371352666,1:15,5.57776759189855,2.82318282589756,6.000000192,-17.3316004699481,18.7024719943882,12.2714425834975,2.2173494584609,1.10939887733339,79.8718403383787,-5.32770713606401,-3.00033297356219,0.43204421683399,86.3728385729524,20.9346087181966,7.5414204695193,2966.63497152445,22.3945209449281,107.696264688434,34.9893794128296,289.591837900521,,17.1516063841172,3.56423478721815,-8.40045013814689,10.7937683528026,-2.3960154397136,50.0,5.39977826899032,11.5992592943785,-128.894457484983,-5.1959087938274,-13.8743214339853,31.3515504210956,-14.3468844760364,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,6ca6a01c-1d48-4ca6-ae20-6187b56f8c1b,89.3432720206322,5.58003862857251,2.82941347697417,-2.07988281219078,-5.39011967511049,80.0762861146863,2.21627871223034,-1.11429144130595,-5.34228804190278,-3.07382789805315,0.431865546927699,12.968029106622,17.813835594174,-19.5514933399418,93.0165818792949,2090.68262975191,-742.464806091658,94.2341107738839,-0.742874839635181,-0.334653905797523,-0.579779040645198,10.5875306064623,79.973478751609,30.8612076104039,1.15819475717593,0.589056279638179,2.12391400788318,85.4009486148925,276.713047314864,53.6830109669084,45.2825110474581,0.971442367862535,0.765471357612527,0.123365041351414,-0.631533583625763,,,0.996971707516448,0.0,0.997004676354737,47.4459166756809,medium,high,6.28507630863453,32.9778476271781,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.26722395913907,0.4166666666666667,0.36855000000000004,-2
148,07/06/2025,8:00:07 PM,5,1,Patrick Kennedy,,Right,Kcl bluecaps 2025,Will Strehl,,Left,Kcl bobcats 2025,Windup,6,Bottom,0,0,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,86.7932788699456,-2.97607394996443,-4.36210854102696,2065.46185648005,194.912432235616,12:30,6.020022269440769,2.97613556969171,6.000000192,-15.9319967402209,21.9986269884831,4.71154547664698,1.91587860820746,0.693202806339956,77.9564125370511,-5.97841697495238,-3.47206544756899,0.443268137108156,63.64851053112191,-2.96334943833369,-16.257200781439,1972.06516150766,,,,19.6788685460847,,-14.9417775934291,0.212849307379392,-4.00089589670306,12.8874353339054,-2.62286651499863,50.0,5.76744411422441,9.43697370884284,-125.65139660071,-7.05122209002258,-6.27688247976365,29.8947436787634,-11.9553487887266,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,68565534-d4f3-4614-8e1f-2305ddffaf74,87.0448579899225,6.02298016755204,2.97874312785695,-3.01265402556533,-4.39336085964453,78.1675523651755,1.91426648440954,-0.695290654225809,-6.00111503421597,-3.50343000220795,0.44307455613959,5.00579180689274,21.1032053021969,-20.01735134994,80.1849148862108,1940.68523999287,-707.017312268827,93.9588999866681,-0.90794388947543,-0.342304705386195,-0.241796158436603,-17.7945528249847,61.0217972866976,-3.29044654877643,0.685381193700747,0.447317086746464,1.80643496280486,-5.07394759624375,19.0134931836487,-0.0845864900026567,-0.650575457810149,-0.0212347760994112,-0.296313962366408,0.0217391357971411,0.954843152398085,,,0.997075623298002,0.0,0.9876753867762,30.5382713923466,medium,high,17.8335766024101,-22.9227794389849,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,103.54948717234441,0.25,0.13365,-1
149,07/06/2025,8:00:45 PM,6,1,Patrick Kennedy,,Right,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Windup,6,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,86.4992167365504,-1.97249058229005,-3.79736841223605,2024.3172298344,193.10050125975,12:30,6.09689933819789,3.14648416260536,6.000000192,-15.8563984682587,22.2593809190787,4.35079513115177,2.93755262262453,0.0253763436523315,77.5543150482334,-4.96956513387774,-2.97403694031565,0.444348711066764,,,,,,,,,,,,-3.6301889543029295,12.7023540206625,-2.83923859415442,50.0,5.92662593791344,8.18713752656632,-125.39913241405,-4.82419304653987,-5.66608032849229,30.0346665087067,-12.3479305745611,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,a7c72c4d-2068-4c69-a349-61ff922f2c29,86.7552552084395,6.10004313880753,3.14886567618799,-2.01088519250996,-3.8255059438292096,77.7664844846328,2.93590530274549,-0.0271986327197096,-4.99344635096533,-3.00198996364791,0.444150308610176,4.61555239619383,21.3252360016005,-15.6131709525533,89.1515613012698,1949.62138631766,-544.827217581163,96.3100722349307,-0.938035047879481,-0.269141224286142,-0.218296244446616,,,,,,,,,,,,,,,,,0.956108561633161,0.0,,,medium,high,9.76359482885728,-68.5626096597883,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,103.53613975240313,0.0,,-2
150,07/06/2025,8:00:58 PM,6,2,Patrick Kennedy,,Right,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Windup,6,Bottom,1,0,1,Slider,,StrikeCalled,,,,,,,75.0631251205913,1.81948673805197,-5.1990021026599695,1946.79733592371,76.9285002397988,8:30,5.316932276925529,3.85202985913745,6.000000192,-47.268904341216704,3.86935679377517,-6.08983621835749,3.07643282320897,1.50068152057126,67.2925840664869,-7.10164009883908,-6.34799441690025,0.514688542725676,,,,,,,,,,,,1.43508526271742,1.44280443378795,-3.42387420533992,50.0,5.43857754098796,10.0423420824791,-108.566348673741,2.19057602681897,1.6665094277058,23.793498528401,-30.4985761812419,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,40229cb6-a04b-420e-b862-d515c10b1c87,75.2761098604655,5.30833091564303,3.85477549440686,1.91903830724292,-5.23163506180239,67.4439824583673,3.08397678012176,-1.50244454953939,-6.98660680657203,-6.37440037260741,0.514474787820764,-5.7769616088568,0.884117356569098,-76.2969808805008,3.94970526476133,461.175513727236,-1891.38494566761,23.6889328548634,0.0535765017112283,-0.971536641624894,0.23075119164288,,,,,,,,,,,,,,,,,0.983038333130475,0.0,,,medium,high,93.5547347382852,33.7984765213563,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.473863950463411,-14.582466781577773,-10.433354422193922,104.2154192274167,0.0,,-1
151,07/06/2025,8:01:12 PM,6,3,Patrick Kennedy,,Right,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Windup,6,Bottom,1,0,2,Fastball,,BallCalled,,,,,,,85.295189802514,-0.802854337425247,-4.2208487144551,2147.72273334927,188.605809573931,12:15,6.12019589062265,2.31352875165293,6.000000192,-16.2207794248936,23.0327744381759,2.8748587277076,4.02021819915934,1.37684151643445,76.3067036874592,-3.87383813620151,-3.6770938948214305,0.450931956177371,,,,,,,,,,,,-2.9939320780652,12.7348546094632,-1.97076191150248,50.0,6.04523013421094,9.03611308526829,-123.638295455132,-2.23691965953214,-4.53590352200838,29.5324872495534,-12.8803347089883,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,5c562cd6-74c7-4ab4-b419-47c1d9d7314c,85.5526797474372,6.12357646101213,2.31531799854461,-0.84478824488925,-4.242269192248809,76.5228793913395,4.01837745982188,-1.37823953659865,-3.9006954220266095,-3.6985241997298,0.450725974600595,3.07681601096092,22.035530495991,-18.7708516772971,75.1965581880266,2033.49198526487,-691.10294834329,94.6813084244697,-0.936153118015477,-0.321784063469658,-0.14167694282012,,,,,,,,,,,,,,,,,0.997839571418689,0.0,,,medium,high,22.3230976307761,29.6977874240204,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,104.00728946546221,0.0,,-1
152,07/06/2025,8:01:29 PM,6,4,Patrick Kennedy,,Right,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Windup,6,Bottom,1,1,2,Slider,,Foul,,,,,,,75.6494253526959,0.0025364748451455,-1.30567290125348,1930.93994707331,64.1741576072964,8:15,5.31956689000544,0.854081570369021,6.000000192,-47.4836704169017,2.34858408894341,-3.86264327794826,1.36495215016007,0.681499620451887,68.1652021037008,-8.96075656076839,-2.0406388114309,0.508073788661829,,,,,,,,,,,,1.63161869191432,1.27099637400331,-0.745482394007688,50.0,5.29238748229598,2.6104197741227,-109.906186689803,-1.29096783609868,1.94522683984531,24.0729999988122,-30.6587591126134,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,6b8ad894-7111-4f3b-b548-fff58a0f0283,75.8498011947525,5.31088410252381,0.857931338805897,0.104438220906327,-1.3520074491977,68.3079615244476,1.37279445761514,-0.684207539328952,-8.8438898287814,-2.08104743428308,0.507868520388193,-3.42430102879566,-0.526838746641941,-83.5604194222269,18.0314343764924,216.565339795831,-1918.75702807901,11.2155398786003,0.0488590560659098,-0.993690679498984,0.100953583974001,,,,,,,,,,,,,,,,,0.98867287532395,0.0,,,medium,high,106.228290938843,16.0768720818432,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.887563718358805,-16.10323948640953,-8.20616148178469,104.23040716858654,0.0,,-1
