PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Splitter,PitchType_Knuckleball,PitchType_Sinker,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
195,7/22/2025,8:19:05 PM,4,3,Brady Banker,,Right,Normal cornbelters,Caleb Klein,,Right,Burlington bees 2025,Stretch,6,Top,2,2,0,Fastball,,InPlay,,LineDrive,Out,1.0,0.0,,85.56413941,-0.60624312,1.384464282,1838.378623,125.8712879,10:15,4.900759188,0.463583023,6.000000192,-24.8442019,14.01952899,-16.40760852,2.266784842,-0.383245072,76.66679759,-5.313511381,-1.735087033,0.44868729,,,,,,,,,,,,9.356468893,7.796080815,-0.566891243,50.0,4.837000135,-2.497043049,-124.3227,-2.084498484,14.31267536,30.17758868,-20.24831403,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,c5b517ed-46e0-4d58-bff2-8078b9d0f7ce,85.79708926,4.899887124,0.456133779,-0.597007816,1.47337911,76.85080684,2.268208825,0.389115292,-5.291312736,-1.646127966,0.448501145,-17.24003469,12.52172153,-0.925403488,92.2775628,1838.138843,-29.69098342,99.986957,-0.585889927,-0.016150636,0.81022969,,,,,,,,,,,,,,,,,0.989965331,0.0,,,medium,high,6.950193482,79.42812029,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,109.45796,0.0,0.0,-1
196,7/22/2025,8:21:49 PM,1,1,Kaimana Burgo,,Left,Burlington bees 2025,Caleb Royer,,Left,Normal cornbelters,Stretch,6,Bottom,0,0,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,89.64993079,0.482596968,0.526668747,1906.656298,125.5312577,10:15,4.897596369,0.330610566,6.000000192,-24.03484619,11.39257271,-13.030611,3.343244545,0.265777351,80.11051939,-4.082176626,-1.95243244,0.428391928,,,,,,,,,,,,7.238012012,5.999524226,-0.365987572,50.0,4.923031156,-0.775614532,-130.2821365,0.319076884,12.141841,33.49047017,-22.10978483,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,158ad2cb-bfd8-47d8-a4e4-83d274ca9d8e,89.90150611,4.89708567,0.323059628,0.48737182,0.616369622,80.31100772,3.344408333,-0.260014726,-4.063479029,-1.863950238,0.428207921,-13.87135705,10.01000741,35.17710545,71.46305106,1558.453504,1098.435667,81.73751638,-0.475015132,0.576105756,0.66517876,,,,,,,,,,,,,,,,,0.994180738,0.0,,,medium,high,25.68325405,-22.68541351,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,109.195694,0.0,0.0,-1
197,7/22/2025,8:22:21 PM,2,1,Kaimana Burgo,,Left,Burlington bees 2025,Jack Novak,,Right,Normal cornbelters,Stretch,6,Bottom,1,0,0,Fastball,,InPlay,,LineDrive,Double,0.0,0.0,,90.3336069,-0.458947564,7.969952476,1886.566501,131.2468562,10:15,5.410925656,-5.630271,6.000000192,-23.19682706,12.38186238,-11.66373238,3.225080771,0.477962581,79.98676412,-4.386472974,-2.177507133,0.428246922,91.60069748,23.21085399,9.443545669,2169.009474,24.87865036,107.1496745,40.61871679,309.4009214,,18.59680646,3.697862326,9.095367933,7.770958763,4.983755996,50.0,5.360814502,-17.82337604,-130.060727,-1.744053883,15.28788187,32.03966431,-19.11229107,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,3470eae0-7882-4485-b0e3-22c072d6eacc,90.5957647,5.41147909,-5.637148666,-0.466467017,8.049409313,80.19095998,3.22599435,-0.472644168,-4.371719076,-2.096493969,0.428068594,-12.4291565,11.03321907,36.55050516,78.01368254,1515.539655,1123.509108,80.33322198,-0.529640597,0.595531145,0.604006203,13.81297754,83.04568255,36.10130246,0.577831679,2.626769837,3.61481351,98.66995943,293.2459194,53.89465284,25.89505413,0.714980739,0.681297803,0.428565543,-0.593434815,,,0.88942025,0.0,0.970191978,51.16731268,medium,high,19.78768571,-76.69545375,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,1.269,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,109.55097,0.3333333333333333,0.4468,-1
198,7/22/2025,8:23:17 PM,3,1,Kaimana Burgo,,Left,Burlington bees 2025,Kannan Kleine,,Right,Normal cornbelters,Stretch,6,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,89.43236771,-0.213473322,-0.979636459,1861.58177,128.1482678,10:15,5.040510452,-0.603991589,6.000000192,-23.97216959,11.65690513,-12.362888,2.844398875,2.544788968,80.01519781,-4.758350129,-3.329654921,0.429609419,,,,,,,,,,,,6.350686418,6.386802466,0.690929044,50.0,5.009286647,2.621185494,-129.9496684,-1.258122604,10.59112843,33.5040856,-21.52268991,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,57d8df3a-3d90-49ce-837b-69393a4099b8,89.68400411,5.040005753,-0.611266584,-0.208817488,-0.893624986,80.2154691,2.845589493,-2.539165917,-4.739821644,-3.245147408,0.429419831,-13.16763021,10.24312431,34.93710229,82.56594978,1526.089745,1066.08479,81.97812037,-0.506377698,0.572676853,0.644688179,,,,,,,,,,,,,,,,,0.89924467,0.0,,,medium,high,15.6906452,42.70137629,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110.13221,0.0,,-1
199,7/22/2025,8:23:38 PM,3,2,Kaimana Burgo,,Left,Burlington bees 2025,Kannan Kleine,,Right,Normal cornbelters,Stretch,6,Bottom,1,1,0,Fastball,,StrikeCalled,,,,,,,88.79184048,1.696778854,-0.507965974,,,,4.207155104,0.767547502,6.000000192,,,,2.939000259,-0.295434769,79.30872242,-4.791569835,-0.507965974,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,b10af252-62ab-4d20-a767-70e7baf86346,89.03823184,4.201439408,0.767547502,1.764395992,-0.507965974,79.50106013,2.944289119,0.295434769,-4.710509849,-0.507965974,0.43261677,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,109.24243,0.0,,-2
200,7/22/2025,8:24:10 PM,3,3,Kaimana Burgo,,Left,Burlington bees 2025,Kannan Kleine,,Right,Normal cornbelters,Stretch,6,Bottom,1,1,1,Fastball,,Foul,,,,,,,89.32641259,1.19113769,-0.20549047,,,,4.279857869,0.288615175,6.000000192,,,,2.577379734,-0.097632814,79.85690428,-5.212282312,-0.20549047,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,8b9e4292-b0d6-4374-9f7f-55007ac4811e,89.57477104,4.274078987,0.288615175,1.258610069,-0.20549047,80.04789423,2.58260258,0.097632814,-5.132883428,-0.20549047,0.429912121,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.5444,0.0,,-2
201,7/22/2025,8:24:41 PM,3,4,Kaimana Burgo,,Left,Burlington bees 2025,Kannan Kleine,,Right,Normal cornbelters,Stretch,6,Bottom,1,1,2,Changeup,,BallCalled,,,,,,,72.46261436,2.466373281,-3.866322778,2299.420769,268.1350358,3:00,4.814609946,0.325154932,6.000000192,-51.73116652,2.755129386,16.11610986,2.802559842,1.930635883,64.98589845,-7.322494109,-0.807607748,0.531269844,,,,,,,,,,,,-10.05189098,0.64107199,-0.01906449,50.0,4.986180055,6.674226542,-104.9878023,3.180662465,-10.9683063,21.48147345,-31.47453206,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,779177fd-31cf-4e0c-bcd6-522fa632ebaa,72.64774838,4.804100739,0.327715704,2.590529835,-3.896692141,65.10818611,2.81164971,-1.932900939,-7.185756407,-0.842106027,0.53107407,16.39846025,-0.350519327,49.83985966,95.07519997,1482.956621,1757.320555,64.49261663,-0.020988489,0.764244882,-0.644584551,,,,,,,,,,,,,,,,,0.985655252,0.0,,,medium,high,4.432320026,-22.64572745,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.62709,0.0,,-1
202,7/22/2025,8:25:02 PM,3,5,Kaimana Burgo,,Left,Burlington bees 2025,Kannan Kleine,,Right,Normal cornbelters,Stretch,6,Bottom,1,2,2,Fastball,,BallCalled,,,,,,,91.01801581,-1.55401436,0.527230593,,,,4.427541475,0.602775555,6.000000192,,,,0.27512234,-1.092794164,81.73085598,-7.693714768,0.527230593,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,284692ec-3de3-4f75-8c2e-0f1e06702462,91.26093158,4.422012513,0.602775555,-1.488968934,0.527230593,81.91914561,0.280119926,1.092794164,-7.617767596,0.527230593,0.422067957,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107.94282,0.0,,-1
203,7/22/2025,8:25:25 PM,3,6,Kaimana Burgo,,Left,Burlington bees 2025,Kannan Kleine,,Right,Normal cornbelters,Stretch,6,Bottom,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,89.32742535,-0.415067472,-0.671905921,,,,4.287418071,0.077690878,6.000000192,,,,1.092757018,0.546802862,80.09443829,-6.799229521,-0.671905921,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,bfe9db0d-68fe-4852-b7d5-65e318cea409,89.57051707,4.281626902,0.077690878,-0.347289592,-0.671905921,80.28009187,1.097932231,-0.546802862,-6.720575593,-0.671905921,0.429884629,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.97412,,0.695,-1
204,7/22/2025,8:27:13 PM,4,1,Kaimana Burgo,,Left,Burlington bees 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,6,Bottom,1,0,0,Fastball,,Foul,,,,,,,87.58033351,0.202730443,1.25469958,2070.538282,129.2003425,10:15,4.642892724,-0.050649421,6.000000192,-25.38121174,11.72301104,-11.23789094,2.716254003,-0.17915591,78.3339176,-4.614818634,-0.882762953,0.438412766,54.71005885,5.429717408,-69.63918791,,,,,56.42017974,,-69.30033108,0.717907307,6.516569013,6.275075982,-0.045074413,50.0,4.644744266,-2.431539795,-127.2608039,-0.353063404,10.43987742,31.7414632,-22.12105637,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,db8101a9-787f-402f-9a91-1e2ec4fb1468,87.82879628,4.642332259,-0.057768795,0.208053265,1.340360956,78.53440756,2.717528376,0.1846936,-4.594293979,-0.797970556,0.438223987,-12.04185413,10.30123811,43.96328952,59.48345237,1490.341835,1437.362164,71.97847286,-0.454928374,0.694197338,0.557790489,-51.06163894,18.94990914,5.176921012,-0.745865289,1.144871868,2.736805334,-52.7780356,19.94280925,,,,,,,,,0.993526818,0.0,,15.5523956,medium,high,36.46489286,84.74822602,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,110.46869,0.0,,-2
205,7/22/2025,8:27:30 PM,5,1,Kaimana Burgo,,Left,Burlington bees 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,6,Bottom,2,0,0,Fastball,,InPlay,,GroundBall,FieldersChoice,1.0,1.0,,87.13176825,0.309790324,1.115675255,2207.2133,134.9279164,10:30,4.54311314,-0.211500516,6.000000192,-23.70205992,13.78005427,-11.24521024,2.855915947,0.111568819,77.89911441,-4.190591184,-1.023136593,0.440639638,84.29029305,4.237236219,-12.89920266,,,,,90.75731194,,-12.64099348,0.79173469,6.47215267,7.351391853,0.127110246,50.0,4.554655775,-2.111595829,-126.6148084,-0.061808382,10.26433186,31.40605879,-20.51531262,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,6890a38c-16c3-44c5-8fae-fc5c0da47fb6,87.38501927,4.543453819,-0.218682676,0.30436227,1.200411984,78.10121946,2.856509653,-0.106125648,-4.180485796,-0.940612131,0.44044345,-12.03913791,12.44142435,40.49887855,85.74693871,1678.406209,1433.43753,76.04186729,-0.5370203,0.64943317,0.538373249,-18.76524211,81.93858948,6.227900487,-0.007131249,2.304710895,2.915092533,-19.86145955,88.55739436,,,,,,,,,0.939233125,0.0,,46.561404,medium,high,12.82775516,6.019218396,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,111.03712,0.3333333333333333,0.33075,-1
206,7/22/2025,8:29:03 PM,5,1,Kaimana Burgo,,Left,Burlington bees 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,6,Bottom,2,0,0,Fastball,,Foul,,,,,,,88.99526825,1.45324914,-0.581359935,,,,3.967085163,0.133412206,6.000000192,,,,2.486868436,0.406918583,79.5284255,-5.000528213,-0.581359935,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,6b17e9df-16f8-4353-a0e5-9f6ded86fa2e,89.24469149,3.961200566,0.133412206,1.521482189,-0.581359935,79.71872602,2.492118985,-0.406918583,-4.920695352,-0.581359935,0.431569788,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,109.409035,0.0,,-2
207,7/22/2025,8:29:23 PM,5,2,Kaimana Burgo,,Left,Burlington bees 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,6,Bottom,2,0,1,Fastball,,Foul,,,,,,,88.5090652,-0.982117604,1.425773302,2041.521692,125.7221313,10:15,4.770944443,-0.693084419,6.000000192,-24.19442003,12.13046384,-13.33594388,1.841596664,0.479034859,79.31678483,-5.564877053,-1.109844982,0.43378411,,,,,,,,,,,,7.707683395,6.902726445,0.584634449,50.0,4.676926698,-2.773742399,-128.5885917,-2.979322619,12.61492219,32.25739448,-20.87657503,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,584ce0fb-620c-498f-ab9d-037089178002,88.75132217,4.770627482,-0.700606662,-0.979452008,1.516812648,79.51219728,1.84264348,-0.473040639,-5.548178828,-1.019088192,0.433603749,-14.18975301,10.79103937,34.46194438,52.18469982,1683.239143,1155.212882,82.45022084,-0.48138961,0.565858735,0.669378768,,,,,,,,,,,,,,,,,0.570809428,0.0,,,medium,high,43.03377017,8.656923274,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.050186,0.0,,-2
208,7/22/2025,8:29:51 PM,5,3,Kaimana Burgo,,Left,Burlington bees 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,6,Bottom,2,0,2,Changeup,,Foul,,,,,,,83.11307218,0.214996365,1.472570368,1562.467226,123.3430877,10:00,4.367094759,-0.993006421,6.000000192,-30.32221185,10.87835957,-12.46341423,2.040126856,0.66272532,74.45127499,-5.534478687,-0.897664328,0.461979966,57.16386524,55.18974658,63.30471987,,97.78493089,50.3796317,53.63199795,152.1566316,,62.89797544,3.934917946,7.254142928,5.813498056,0.880235211,50.0,4.367089481,-2.729920455,-120.7600592,-0.45768716,10.46652995,28.54068548,-23.78613221,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,4587330b-b4b6-4df8-b1a9-192c91c86f22,83.34918713,4.365079041,-1.000510233,0.237401874,1.56151052,74.63495794,2.042558256,-0.657022709,-5.496624867,-0.810795366,0.461781077,-13.29755801,9.152257123,35.16848718,25.37867457,1277.257288,899.9542502,81.74618108,-0.449318872,0.575982802,0.682902894,29.15423281,14.66004248,46.93422369,0.743623322,1.689315006,2.128996769,135.4493324,69.31896481,,,,,,,,,0.959554346,0.0,,18.32706822,medium,high,67.15919289,11.69211893,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.80908,0.0,,-2
209,7/22/2025,8:30:14 PM,5,4,Kaimana Burgo,,Left,Burlington bees 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,6,Bottom,2,0,2,Changeup,,InPlay,,GroundBall,Single,0.0,0.0,,83.6422811,-0.251118367,-0.500607952,,,,4.284165992,-0.227098226,6.000000192,,,,0.847515525,0.692371929,75.11545795,-7.525029508,-0.500607952,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,fd3095b3-42d5-4d12-806a-9e894c0a6be8,83.86975589,4.27748539,-0.227098226,-0.173545417,-0.500607952,75.28472714,0.853408767,-0.692371929,-7.435709723,-0.500607952,0.459088436,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.891,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,108.74536,0.0,0.891,-2
210,7/22/2025,8:32:07 PM,6,1,Kaimana Burgo,,Left,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,6,Bottom,2,0,0,Fastball,,Foul,,,,,,,89.37825637,1.206866668,-0.574663609,,,,4.251697158,0.295501809,6.000000192,,,,2.566939751,0.238604823,79.90003431,-5.189489135,-0.574663609,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,98bdc159-9a26-4c4e-9161-a0858c2909f8,89.62693198,4.245921852,0.295501809,1.274288908,-0.574663609,80.09089518,2.572110475,-0.238604823,-5.110312784,-0.574663609,0.429684365,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,109.5444,0.0,,-2
211,7/22/2025,8:32:31 PM,6,2,Kaimana Burgo,,Left,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,6,Bottom,2,0,1,Changeup,,HitByPitch,,,,,,,76.72761025,-0.678171445,2.724971558,,,,4.861012752,-0.741272153,6.000000192,,,,0.412957116,-1.7932104,69.19389413,-9.307208186,2.724971558,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,71b84cdc-4584-41a8-812d-2ed953e50235,76.93045329,4.853279078,-0.741272153,-0.586585579,2.724971558,69.34190389,0.420128257,1.7932104,-9.200502654,2.724971558,0.501130929,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.180885,0.0,,-1
212,7/22/2025,8:33:40 PM,7,1,Kaimana Burgo,,Left,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,6,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,89.65008307,0.045450319,-1.135922742,,,,4.1619658,0.082024557,6.000000192,,,,1.414985808,0.973833194,80.30857177,-6.29948972,-1.135922742,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,717b6b1a-d83c-4fc5-8aed-7f4a739329a3,89.89573933,4.156205759,0.082024557,0.11268319,-1.135922742,80.49652747,1.420106669,-0.973833194,-6.221229574,-1.135922742,0.428372407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,109.66998,0.0,,-1
213,7/22/2025,8:33:58 PM,7,2,Kaimana Burgo,,Left,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,6,Bottom,2,1,0,Fastball,,Foul,,,,,,,89.70778748,1.246582107,-0.862079781,,,,4.108289859,0.42092968,6.000000192,,,,2.480376919,0.380342281,80.18075051,-5.104805378,-0.862079781,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,c5abf576-1194-48b0-bd82-9bf776baef02,89.95626292,4.102682527,0.42092968,1.313170961,-0.862079781,80.37324781,2.485529414,-0.380342281,-5.025939979,-0.862079781,0.428146024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.51598,0.0,,-2
214,7/22/2025,8:34:18 PM,7,3,Kaimana Burgo,,Left,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,6,Bottom,2,1,1,Changeup,,BallCalled,,,,,,,73.86367463,1.935274141,-0.599023641,,,,5.073531661,-1.399466752,6.000000192,,,,2.760507104,1.95621582,66.28607636,-7.416098059,-0.599023641,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,8841ca58-ba9b-408b-9428-11b61c77393e,74.0701458,5.065073762,-1.399466752,2.034193526,-0.599023641,66.4317039,2.768057998,-1.95621582,-7.301226454,-0.599023641,0.520144795,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.79927,0.0,,-1
