PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
62,06/01/2025,6:31:35 PM,3,4,Ab Trier,,Right,Danville dans 2025,Jackson Stanek,,Left,Normal cornbelters,,2,Bottom,1,1,2,Sinker,,InPlay,,LineDrive,Single,0.0,0.0,,89.07613005085747,0.1881782011240965,-5.279983049900321,1906.43487834884,251.94810242972304,2:30,5.151955171599374,3.3632319362846945,6.000000192000004,-27.96615049360301,8.094736118739569,16.25880244069282,2.997080016639951,0.2029888964842967,79.68572157385161,-5.105578100269752,-2.205681210856765,0.4322049361533486,81.6281870471982,11.860261685488982,-20.617109489128516,2817.6030503407296,-45.73878767016293,100.03980853423238,12.362246600453757,175.23120381435672,,-27.03651148254661,1.8339117682459456,-10.57838303052688,4.314477609395169,-2.94134967873114,50.00000000000004,5.15114904442504,11.39344281334802,-128.94213505759186,-0.4738228466449746,-17.45013469824207,31.85412435092933,-25.05687343353606,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,119661eb-2fca-4223-85e0-76396e4c57ac,89.31460468991428,5.149789578752971,3.372445834750518,0.2124467017473479,-5.3878562738562,79.86733096885446,2.9994098558411904,-0.2098447769303366,-5.068945626060957,-2.310127503969685,0.432038890631472,17.279532841657943,6.656637517121564,-30.46875382832412,8.743484608488252,1643.1673079668112,-966.6928899159544,86.19058152093585,-0.2670859249534389,-0.5070684033819216,-0.8194795561717662,-28.129399031668587,74.7692524044925,16.776672065783174,0.3251198261785373,0.3834923023365315,2.87422866613526,-79.6527801509774,156.0814191518282,-25.96259444026553,11.910458014395592,0.2286173038166705,0.515084571431709,-0.326057060244339,0.7927008753229885,,,0.9974592813662988,0.0,0.9974665792406848,43.795147314868885,medium,high,82.13086385236058,3.8199704122219056,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Sinker,Fastball,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
63,06/01/2025,6:32:19 PM,4,1,Ab Trier,,Right,Danville dans 2025,Charlie Graham,,Right,Normal cornbelters,,2,Bottom,1,0,0,Slider,,StrikeCalled,,,,,,,78.15716791450102,0.961957293236406,-4.358919268597925,2092.730005671435,56.56670002805576,8:00,5.294071275596227,3.7299231232935326,6.000000192000004,-44.793787872194144,2.1994525113847203,-4.694028234648168,2.4579702110640187,0.7202317776317386,70.14491233565553,-7.495765545679848,-5.247070250107723,0.4933887227162904,,,,,,,,,,,,0.9891359688965604,0.8482222921615175,-3.371478008888228,49.99999999999994,5.34685118602688,8.762455711448906,-113.22595594373068,0.6484570357473345,1.2501539554121697,25.761040860489626,-31.1019942903085,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,f4085470-0573-4ac0-9ff9-67e6ccc47d47,78.37009297369953,5.285679979944421,3.733159310303416,1.0596904587274267,-4.397513132646483,70.29869952395102,2.465279346728856,-0.7223896757965425,-7.383750507709887,-5.279722000151916,0.4931900054907253,-4.325807402120157,-0.5719159092252206,-79.32429752021835,57.62789415728745,387.6779996115548,-2056.507876292904,18.524988821344472,0.1020663631927575,-0.9826914464453764,0.1545961790850533,,,,,,,,,,,,,,,,,0.9963983464449842,0.0,,,medium,high,38.13489525844132,-15.190135319688313,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Slider,Breaking,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
64,06/01/2025,6:32:38 PM,4,2,Ab Trier,,Right,Danville dans 2025,Charlie Graham,,Right,Normal cornbelters,,2,Bottom,1,0,1,Sinker,,StrikeSwinging,,,,,,,86.60787435581007,0.2727186779260336,-5.80698374232181,1953.661382475853,255.4281219725545,2:30,4.942148962962345,3.917086206093326,6.000000192000004,-30.77649730481124,7.421224405108745,17.097838711354814,2.6322130458735566,0.0736233063115586,77.52018794942487,-5.547136528967157,-2.578414417335341,0.4448260910088308,,,,,,,,,,,,-11.202153951133472,3.92141727357352,-3.452362643922051,50.00000000000004,4.946643406085032,12.204733285929809,-125.26068524518293,-0.3622873750485506,-17.447410728518197,29.949549849816343,-26.066422596726174,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,36a61aac-0d12-4f5a-bd3e-8439374c373f,86.8358130845274,4.939339196104594,3.9268295114677807,0.3045808255423171,-5.921342530372759,77.69298319951649,2.635104590982147,-0.0810094819992807,-5.5022319462995615,-2.6899769928764914,0.4446595249504977,18.18115152836737,5.864017036145157,-29.80255606145987,1.3371484855134357,1695.2765347551551,-970.9944737669804,86.7743279342887,-0.2183193114564701,-0.4970126770568859,-0.8398303859053449,,,,,,,,,,,,,,,,,0.9974041833824008,0.0,,,medium,high,91.2034336369621,-2.916463956799502,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Sinker,Fastball,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1
65,06/01/2025,6:32:55 PM,4,3,Ab Trier,,Right,Danville dans 2025,Charlie Graham,,Right,Normal cornbelters,,2,Bottom,1,0,2,Sinker,,InPlay,,GroundBall,Single,0.0,1.0,,85.55658879510695,-0.0866501359734639,-5.509583430330151,1813.192685686324,252.7723080871763,2:30,5.353990383516847,3.794360275971222,6.000000192000004,-31.18809190231972,7.927009960802071,15.41612351342502,2.6740766703835845,0.0573762780086105,76.65040145273048,-5.982680990762519,-2.5968225200167527,0.4501360081166719,87.07429540424658,-4.741185405139609,19.38767321121972,3194.4672543121646,,,,24.22249169470673,,19.195855956321928,0.1829881658066815,-10.199143581467371,4.316681207715182,-3.353121708229596,50.00000000000004,5.328832528000022,11.465752088296588,-123.80179532234004,-1.1508927806822538,-15.511151434536082,29.3459697641314,-25.60911642542054,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,814b4d00-9e13-4005-bfc6-e9255c294b2a,85.78510785018443,5.351253658391605,3.803320822948206,-0.0554113233312936,-5.61581435349926,76.82646112886013,2.677016088089016,-0.0643499538975566,-5.937393946090389,-2.701375735733204,0.4499624508133409,16.42091541510285,6.327472461714381,-34.43043433727981,1.6739606451201292,1495.5454063844345,-1025.1885938054522,82.48132800173664,-0.2442847148152884,-0.5654052114253931,-0.7878083047294054,28.806119710549545,81.85561619521401,-7.197116413488468,0.0886023445730584,1.5838353437679102,2.6675629686184186,7.964315102846404,22.875724881251504,-0.2660214309447755,-1.7464834081321,-0.0267205049703605,-0.5850764797930913,0.0497998539922268,-0.8094476433564293,,,0.9971974281695548,0.0,0.994199022604253,48.36253575498321,medium,high,91.50656458060811,8.759089306260156,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Sinker,Fastball,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-1
66,06/01/2025,6:33:35 PM,5,1,Ab Trier,,Right,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Windup,2,Bottom,1,0,0,Splitter,,StrikeSwinging,,,,,,,77.99545191481349,3.629811037372845,-4.431626503698898,815.1921077358845,279.03101944489066,3:15,3.688204112613984,2.8377335874923952,6.000000192000004,-46.10540558981892,1.092797062387902,11.801844490314586,3.234260447974341,0.30573805462027,69.5747527436459,-5.104106405442996,-2.1952788807694787,0.4944635160790793,,,,,,,,,,,,-7.9119822986598525,-0.6608996753236055,-2.482859658768558,50.00000000000003,3.958494787679247,8.410879062362604,-112.80142867223492,5.882770771228206,-9.966490009303342,24.7920911162572,-33.00656535292483,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,c12369fd-00e1-456b-abf1-8a729b34f699,78.20483481182194,3.680376275157178,2.8444405747673933,3.721525286774271,-4.511810685839591,69.72357481701515,3.2413552766297804,-0.3110114589796635,-4.996766189558719,-2.274509155983034,0.494276133826511,12.557821357929395,-1.450536908427796,-28.51369077046833,9.505223900942363,716.3118067517973,-389.1472318067415,87.87030688278897,0.1379292897266945,-0.4773687430409004,-0.8678102293722058,,,,,,,,,,,,,,,,,0.997369944025067,0.0,,,medium,high,81.44529848915187,1.3696241513025793,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Splitter,Offspeed,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,-1
67,06/01/2025,6:33:55 PM,5,2,Ab Trier,,Right,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Windup,2,Bottom,1,0,1,Slider,,StrikeSwinging,,,,,,,80.25883990318817,-0.0122443071992131,-4.458217211237371,2169.4175085387787,40.97587568628828,7:15,5.01717746597792,3.3807751124698595,6.000000192000004,-42.81944225887478,1.7425962674929636,-3.8335695368794913,1.4374761115021302,1.090510334196671,72.12836138865401,-8.08380540741547,-5.1835138653182,0.4804564713235511,,,,,,,,,,,,0.4880040600668743,0.948331237707043,-3.0146893809121567,50.000000000000014,4.991503314899691,9.176060885167535,-116.27180754819652,-1.2600841636062017,0.6504375381120383,27.157580801387205,-30.91006371775869,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,817c1974-559c-45e9-bb0f-e3ff323ddf67,80.47349287742043,5.009134910182602,3.3842342030247097,0.0815176336616315,-4.499446278638191,72.28523348060548,1.444517639775643,-1.0928655272482284,-7.97661613775759,-5.219020438978178,0.4802640694627271,-3.440703284223056,-0.889138709916338,-81.09883941107995,69.22867254559395,335.6748083978848,-2143.290635765865,15.473038595691069,0.1168192358891654,-0.987956733699217,0.101463089173581,,,,,,,,,,,,,,,,,0.99677018053676,0.0,,,medium,high,27.69419470896549,-55.30594546478936,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Slider,Breaking,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
68,06/01/2025,6:34:36 PM,5,3,Ab Trier,,Right,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Windup,2,Bottom,1,0,2,,,BallCalled,,,,,,,78.32001034253658,0.0037490661621837,-5.757307939361416,985.0488594925528,262.97686579042846,2:45,5.135688133556779,3.089247986278952,6.000000192000004,-41.89244078834079,4.877346124213055,11.355280655532276,1.6481532473761376,1.3333662697618636,70.40589468519731,-7.891887182096383,-3.613862414210167,0.4922142900357719,,,,,,,,,,,,-8.110308823734316,2.637464804091687,-2.6252754868687,50.00000000000004,5.11175237267743,11.10012602296332,-113.27250363587524,-1.1746211044652035,-10.312487325535873,24.804914648355272,-28.820438403630863,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,28232fb4-11b7-4b2b-b8a5-8c9901d848a9,78.53188362388592,5.129549853764298,3.096505641988291,0.0743224369232391,-5.84202899186516,70.55853693319722,1.6536559206653834,-1.3387369825299618,-7.807842869966367,-3.6953279162454176,0.4920221549810329,12.158358704974992,2.595786933547295,-38.35440904092359,8.931960505175622,772.4629635050723,-611.2464524236854,78.41874604098379,-0.0958826728986901,-0.6205239938438876,-0.7783035950718934,,,,,,,,,,,,,,,,,0.997433487668872,0.0,,,medium,high,98.03876445465806,10.581964047827372,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
69,06/01/2025,6:34:48 PM,5,4,Ab Trier,,Right,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Windup,2,Bottom,1,1,2,,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,0272d77a-320e-42d3-aa1d-480dd1289f4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ty Anderson,,Danville dans 2025,2019-02,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
70,06/01/2025,6:35:26 PM,5,5,Ab Trier,,Right,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Windup,2,Bottom,1,2,2,Sinker,,InPlay,,GroundBall,Out,2.0,0.0,,87.50205014436746,-0.530198596729221,-4.827000606202973,2011.5855246438891,253.09007144409355,2:30,5.181350990926389,2.3682422223042034,6.000000192000004,-29.684796011008103,7.650236088329642,15.047193807826195,2.2130866306654893,0.8746526044257537,78.42577795961338,-6.144333981341467,-1.9789699985888127,0.4397742402167003,72.16566138481176,0.5824852534851486,7.145321664941177,1303.5499740945122,,,,40.09931949838367,,7.0785968649028135,0.3865414944881135,-9.77622100095886,4.318200447360378,-1.9828412152817616,49.99999999999995,5.120820127894126,10.22775896207732,-126.74370044462344,-2.114835009069006,-15.574871520438965,30.87993823428775,-25.294559324830217,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,2958caef-45af-40ae-84b4-55a4f39b5bf8,87.73547278781272,5.1789208047655215,2.3774262784343696,-0.5027722774356773,-4.934814057117751,78.60433731698309,2.215711205449608,-0.8815901887191372,-6.1036844302280375,-2.0834556841397838,0.4396033121632139,16.06491638753734,6.126238879719017,-38.29662741654678,3.829379272554125,1578.7181632281852,-1246.645612854855,78.48128473223456,-0.2282769367001755,-0.6197328413742431,-0.7508800473397808,8.97596185372913,71.60151226245628,0.7336440806239131,0.8966949239858506,0.8293974003452089,2.176862353960388,4.941470314669397,39.79368411397334,-1.10441493231991,-2.1590606512977364,-0.0394913155014617,-0.2779012643998166,0.213052749060194,0.9366853331631052,,,0.9967980057730144,0.0,0.996127049616592,37.20119287990446,medium,high,86.55355865470128,7.273634299888664,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Sinker,Fastball,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-1
71,06/01/2025,6:38:39 PM,1,1,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Windup,3,Top,0,0,0,Fastball,,BallCalled,,,,,,,81.37823337336211,-0.3659043187120042,-1.8042513351645584,2043.4893333138505,196.9184119148556,12:30,5.576620175686904,2.370734651745249,6.000000192000004,-23.107563036150847,19.83016104785652,4.7124398887798105,3.3107473596025354,-1.0860237253689022,72.89068292335588,-4.746758370649748,-0.9090574698825028,0.4716187174376118,,,,,,,,,,,,-3.1653921146401607,10.85402553141098,-2.2264481008966475,49.99999999999995,5.533430853852676,3.5855250660983007,-118.22936349515308,-1.4358561842226685,-4.383850943879677,27.07034656634019,-17.14196877342134,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,7fc59920-dd56-4a71-bc0b-fa5b0d733c88,81.62782467494043,5.578077345124243,2.374322623754377,-0.385007654353879,-1.847483992149641,73.09719596994529,3.3105583213684744,1.0832382904401827,-4.748189268216819,-0.9516253640830556,0.4713990100055433,5.118610884874535,18.46328573280139,-34.21027935829161,74.23337568168935,1689.924227163592,-1148.914601618859,82.69797153396954,-0.7911881307874301,-0.5622317586339964,-0.2406590768793397,,,,,,,,,,,,,,,,,0.9959860785972324,0.0,,,medium,high,23.18996188647964,14.53735689893663,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
72,06/01/2025,6:38:54 PM,1,2,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Windup,3,Top,0,1,0,Curveball,,StrikeCalled,,,,,,,75.00670640461253,2.695157539402483,-2.54825601848143,1892.5760963932696,19.815476989048346,6:45,5.152398827794976,2.1990076132131096,6.000000192000004,-64.85443171931657,-13.78649189849773,-6.973347526066906,2.257055351103964,0.7520005425842682,67.42031681874305,-9.565252331717756,-3.874838430640248,0.5143345413858539,,,,,,,,,,,,2.8500836737862616,-8.458707553914351,-1.9872957074083248,49.99999999999999,5.335036418351158,5.027197585687283,-108.74189993150122,3.3786900805524764,3.312284835315539,24.291633830453964,-42.00451492106814,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,d16f767d-5626-4c3a-b3c5-487cd31fbe29,75.13469714492321,5.13556279891738,2.200126542782444,2.8950785006233546,-2.5619214795203447,67.47347047556653,2.270382429986139,-0.7526856322883025,-9.368001278285243,-3.88496950382655,0.5142158419385388,-6.8422851542851655,-17.722507038095934,-32.13304673273671,57.36652874960216,1602.6623584691642,-1006.6367991412012,84.6815280782315,0.7966746987076267,-0.5318870935015899,0.2870636588033099,,,,,,,,,,,,,,,,,0.9973959531976498,0.0,,,medium,high,38.37012412535808,82.40858715679855,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2
73,06/01/2025,6:39:09 PM,1,3,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Windup,3,Top,0,1,1,Changeup,,BallCalled,,,,,,,78.18033451849914,0.5726103379410141,0.3885808258867259,,,,5.231934738724154,1.5826125577517265,6.000000192000004,,,,2.096754051985393,-1.9437626561996408,70.24481782806954,-7.757553118751943,0.3885808258867824,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,2150d1a9-fbd5-4ec8-9642-324522b2f16e,78.392774118323,5.224474045807786,1.582612557751724,0.6605999641749913,0.3885808258867496,70.40091456681573,2.103575338041463,1.943762656199635,-7.654659345485983,0.3885808258867497,0.491179546149984,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Changeup,Offspeed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
74,06/01/2025,6:39:24 PM,1,4,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Windup,3,Top,0,2,1,Fastball,,BallCalled,,,,,,,82.439330632577,-0.2355195049669275,-4.2764023034658765,2058.683498786016,194.6450647208813,12:30,5.45457479703035,2.3327258454687287,6.000000192000004,-21.98337971854363,20.04282934625585,3.95475234217539,3.403123712323832,1.31956938451545,73.77601358597832,-4.397381968619476,-3.5282426671618,0.4665859217764244,,,,,,,,,,,,-3.5997451776280016,10.924368367157498,-1.986033535279144,49.99999999999995,5.422616591957876,8.817978922252532,-119.49915828215892,-1.1469292436457663,-5.093679156216395,27.629580976498808,-16.71594777578062,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,f5da0905-2d79-4905-8749-c560119e0314,82.69456097280968,5.456290183516515,2.335958837739605,-0.2574988468517794,-4.314761342993905,73.98610055077788,3.402713510911112,-1.3220521908906604,-4.402013017250335,-3.565688757266745,0.4663668038375957,4.316384205097631,18.74729442256561,-36.648741169809526,74.07485852476802,1651.7023094925626,-1228.8438586699158,80.23099764808694,-0.7762434160624841,-0.5969076156653279,-0.2028483605562993,,,,,,,,,,,,,,,,,0.9967967221293348,0.0,,,medium,high,23.33262732770881,25.341419657073946,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
75,06/01/2025,6:39:44 PM,1,5,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Windup,3,Top,0,3,1,Fastball,,StrikeCalled,,,,,,,82.32972847672008,-0.6348815516251904,-4.69185156224504,2075.938367531766,193.9396581105956,12:30,5.57414275343124,2.740512578768915,6.000000192000004,-21.617289287623244,20.55889787227336,3.7957512320889792,3.180638853852994,1.3135250656675743,73.72983663264286,-4.722763953943273,-3.974685324573537,0.4674177282666811,,,,,,,,,,,,-3.6507149890536152,11.338443994790843,-2.3596804527903337,49.999999999999936,5.509740243861307,9.675838151282464,-119.26920168168049,-1.9684953320046197,-5.14791101718508,27.44337787726769,-16.18559227461426,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,b87446b9-f44c-4b72-b03a-5054b21459d4,82.58143049762532,5.575979024916712,2.743518991259009,-0.6584539759069098,-4.727924955671221,73.94064241963903,3.1801005725262814,-1.3158906070869762,-4.729344687023119,-4.010491663514109,0.4672017115994928,4.136335270387989,19.29340710132873,-35.298619197057114,70.41924528571859,1694.2802390750078,-1199.5559917195978,81.61515127683973,-0.7921158276302125,-0.5778379601634499,-0.196610801869701,,,,,,,,,,,,,,,,,0.9958876627492668,0.0,,,medium,high,26.62267924285326,25.381615688865327,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
76,06/01/2025,6:40:01 PM,1,6,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Windup,3,Top,0,3,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,81.28874112979372,0.2212942002076897,-3.620329497047954,2165.799738053667,190.6767974267269,12:15,5.510635356024538,3.847721753960718,6.000000192000004,-23.38787965860379,19.79674875054393,2.678005945135503,3.767726997315152,-0.7016925011541338,72.7043581789959,-4.211248974092897,-3.1129099872575217,0.472972745690505,,,,,,,,,,,,-2.69248216605719,10.636626575598129,-3.553985013326001,49.99999999999997,5.515172113179977,7.382211448398462,-117.91871358106371,-0.2301852690181961,-3.707022863196737,27.05533548116397,-17.529489113100382,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,7807e443-2e77-41b2-b537-c7dfbdc1fac3,81.54026169272267,5.5120150870715126,3.850588935728141,0.2029931980272365,-3.6550998633806766,72.91510933600583,3.767603672304138,0.699510568847543,-4.21164317381783,-3.1471023568591923,0.4727540978704774,3.006768239652676,18.393310080527183,-40.83173489116586,71.7571283167152,1638.7155962223512,-1416.0860496632813,75.66330198631435,-0.7435341162080087,-0.6538397917324854,-0.1401804008483193,,,,,,,,,,,,,,,,,0.9959066653880658,0.0,,,medium,high,25.41858451495636,16.304099917749085,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
77,06/01/2025,6:40:29 PM,2,1,Luka Zachman,,Right,Normal cornbelters,Jordan Luna,,Right,Danville dans 2025,Windup,3,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,83.5142966908429,1.6908164307493183,-2.491389487404764,,,,4.692152521211655,1.4207420928216838,6.000000192000004,,,,3.042973433234975,0.8961999854584795,74.68708485209123,-5.645152215901296,-2.491389487404822,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,69e2fb8b-6633-48c2-8e8a-97adc0e50c9b,83.74486590317406,4.685804485844797,1.4207420928216827,1.7670528210471756,-2.4913894874047853,74.86271251492299,3.0485162165330437,-0.8961999854584727,-5.55448074171972,-2.4913894874047844,0.4604078717801436,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
78,06/01/2025,6:40:45 PM,2,2,Luka Zachman,,Right,Normal cornbelters,Jordan Luna,,Right,Danville dans 2025,Windup,3,Top,1,0,1,Slider,,InPlay,,Popup,Out,1.0,0.0,,74.2208416244571,1.481309622716306,-1.2646329990731782,2085.427189987677,44.202951360719474,7:30,5.081104682651324,1.7368324847594951,6.000000192000004,-54.06124235646363,-2.200087640717001,-6.970326328282573,1.953363032139137,0.0195608834182749,66.76200595325898,-8.742544970402793,-2.591353767715867,0.5183136109640681,67.89424874364894,64.66326715575616,23.26614847518393,,42.83228017810978,101.31828943849408,89.44288852967945,159.44702434648966,,23.024724083072464,4.937714675900884,3.325490718325918,-1.719695059779516,-1.629789774768669,49.999999999999964,5.170673635331335,2.5658301231104983,-107.78715824450248,1.3425734030736398,3.8083848505987534,23.37076385437371,-34.14346137152162,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,ae811144-0b28-47c2-a672-1a3e398a074b,74.40250034963817,5.069363334667404,1.7399090255782117,1.6188214970446198,-1.3015438973332547,66.87865044983299,1.9632038032447912,-0.021570310842445,-8.594868504566982,-2.621493241257768,0.5181264507574774,-6.6194943731138025,-5.525513737718669,-69.05410525106893,22.92345393047393,745.5114123789556,-1947.6188792350092,35.74861860237666,0.2562728005919059,-0.9339184262033708,0.2492400948374885,11.476603883736557,26.691774338316907,61.36339102781597,0.0423575257706899,1.9019124003975807,2.0352950726764,62.36424441347751,146.74486223267274,,,,,,,,,0.9967572335204484,0.0,,32.138099596265484,medium,high,110.63110853742651,16.170342930237606,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1
