PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Cutter,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
157,7/24/2025,7:44:29 PM,10,2,Connor Roark,,Right,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,3,Bottom,2,1,0,Fastball,,BallCalled,,,,,,,79.79255218,-1.960702306,-3.548618833,1952.849202,200.6036491,12:45,5.484999589,2.408504964,6.000000192,-23.10650617,21.62955607,6.552670042,1.732979309,0.347726619,71.74236827,-6.32062014,-2.308022487,0.481393697,,,,,,,,,,,,-4.728447269,12.35096967,-2.122882987,50.0,5.311524715,6.986789659,-115.715461,-4.636316038,-6.289271538,25.42328581,-15.74611931,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,8b716ef4-954d-4414-8ef7-a6feff09ccbc,80.03351594,5.486698337,2.412360777,-1.982415056,-3.594410176,71.94083128,1.732603527,-0.3507505,-6.32463384,-2.353430215,0.481173074,6.982801482,20.34020238,-21.7402577,30.36073979,1813.94801,-723.3343776,92.8872546,-0.869459188,-0.370399505,-0.326871424,,,,,,,,,,,,,,,,,0.996146136,0.0,,,medium,high,62.67533419,-31.49968308,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,111.874794,0.0,,-2
158,7/24/2025,7:44:48 PM,10,3,Connor Roark,,Right,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,3,Bottom,2,2,0,Changeup,,Foul,,,,,,,76.48073413,-0.638389056,-4.58608224,1444.085127,230.6998162,1:45,5.647920894,3.254409803,6.000000192,-34.06513087,14.71921783,14.13433755,2.213914763,-0.160869658,68.7766998,-7.068162053,-1.911596257,0.502703349,,,,,,,,,,,,-9.181267472,8.173880527,-2.888245599,50.0,5.576006434,8.498869264,-110.8252678,-2.180759529,-11.19757481,23.38450561,-22.20509497,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,e122b10a-8cbe-402f-86be-b30f4bd44a77,76.70083705,5.645706089,3.261443398,-0.613561702,-4.669668222,68.94762568,2.216628163,0.155387541,-7.025815963,-1.994809633,0.502490134,14.92246889,12.86026028,-13.79354846,9.434289969,1402.439347,-344.3047081,97.11611322,-0.615117296,-0.238424108,-0.751521561,,,,,,,,,,,,,,,,,0.982406802,0.0,,,medium,high,81.50913903,8.360485224,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119.22985,0.0,,-2
159,7/24/2025,7:45:15 PM,10,4,Connor Roark,,Right,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,3,Bottom,2,2,1,Curveball,,StrikeCalled,,,,,,,65.06845275,4.189036826,-2.460366706,1722.612107,45.45967953,7:30,5.411968926,3.687896703,6.000000192,-72.65076122,-4.661149178,-10.54046593,3.261553482,-0.521468703,58.50569029,-9.537739006,-4.463187047,0.593461847,,,,,,,,,,,,4.823080758,-4.043466704,-3.481301235,50.0,5.712312273,4.293530427,-94.19988058,5.210571291,4.211413542,18.07270846,-35.70472039,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,d882ba43-22f1-4982-bcf8-af4820b76859,65.21166229,5.395873211,3.690049679,4.379829644,-2.486568244,58.57177689,3.274431984,0.520143819,-9.339257429,-4.483732376,0.593293398,-10.28943646,-9.178946211,-52.07422185,14.59254125,1058.786566,-1358.809581,61.46401512,0.431115377,-0.788807635,0.438089086,,,,,,,,,,,,,,,,,0.98320156,0.0,,,medium,high,103.1332871,27.59983451,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,15.498642719285712,25.798777437166663,15.222706488,-5.307709089857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,104.65541,0.0,,-2
160,7/24/2025,7:45:39 PM,10,5,Connor Roark,,Right,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,3,Bottom,2,2,2,Curveball,,BallCalled,,,,,,,66.15684282,7.128030219,-0.495009053,1768.310477,42.05117374,7:30,4.724535921,3.664114734,6.000000192,-74.47113136,-8.321499506,-11.13143954,5.177993258,-2.276424995,58.90045153,-6.97521488,-2.613108568,0.585376439,,,,,,,,,,,,5.853847784,-7.032255681,-3.617373093,50.0,5.265232087,1.087833825,-95.39324151,10.16576999,5.257431288,18.13831149,-38.48982724,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,b53bb5fa-4709-43b8-8c70-44d1e3449309,66.29915951,4.706701649,3.66486215,7.338041149,-0.50428441,58.95904148,5.191962504,2.27607826,-6.760158458,-2.618331397,0.585231556,-11.041116,-12.75917957,-41.40995752,14.26779058,1326.226003,-1169.635213,74.99961236,0.556907293,-0.661442223,0.502342963,,,,,,,,,,,,,,,,,0.983075725,0.0,,,medium,high,77.15898848,31.49402534,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,14.410252649285724,29.459127765166663,15.813680098,-8.246702482857144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101.341324,0.0,,-1
161,7/24/2025,7:46:02 PM,10,6,Connor Roark,,Right,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,3,Bottom,2,3,2,Fastball,,InPlay,,LineDrive,Single,0.0,1.0,,80.20265029,-1.363314569,-3.044947308,1997.166951,194.5302536,12:30,5.527517222,2.615999089,6.000000192,-23.01938691,21.23415192,4.154093817,2.340148036,-0.129551578,72.00818534,-5.714294497,-2.257625287,0.478790501,78.59696851,15.49040768,32.2086106,2489.794784,64.91722638,88.80176635,12.80517543,162.518064,,38.74693031,1.741591186,-3.273791016,11.94489193,-2.370146836,50.0,5.40295677,6.07102094,-116.3952801,-3.442062324,-4.400694347,25.95207156,-16.11749066,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,626dd3fe-ec4a-4810-ac03-3ecead6e5031,80.44910419,5.529201283,2.619138203,-1.384788719,-3.082047869,72.21063303,2.339812534,0.12715419,-5.717789884,-2.293851457,0.478566127,4.502613279,19.90405468,-29.31689762,9.450640065,1741.379602,-977.8920757,87.19249041,-0.844036646,-0.489639624,-0.218758264,40.37071863,64.08625229,20.991446,-0.163263134,2.233088934,2.413593426,101.7170803,126.7507662,10.85709765,-19.98276473,-0.136002958,-0.092986825,0.167229919,-0.981523104,,,0.991476954,0.0,0.981043856,42.01777468,medium,high,81.49442394,33.57695259,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.891,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,111.11625,1.0,0.77625,-1
162,7/24/2025,7:46:45 PM,11,1,Connor Roark,,Right,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,3,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,80.91643541,0.447915433,-2.928415419,1995.968726,199.5712147,12:45,5.650050452,3.138624838,6.000000192,-22.52219384,20.9898783,6.233574454,4.190043457,-0.934066252,72.33458471,-3.825541742,-1.745409848,0.474762497,,,,,,,,,,,,-4.37535788,11.2040198,-2.903489903,50.0,5.673555952,5.826335001,-117.459635,0.260749715,-5.979156314,26.77890634,-16.86316815,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,3c336d49-0dfc-4568-9581-59182e77e83c,81.16880352,5.652013669,3.14255298,0.422771083,-2.975408356,72.54239755,4.189484752,0.931020487,-3.832570122,-1.791932854,0.474538324,6.675380465,19.64597943,-26.21570864,20.75619932,1790.657969,-881.7228549,89.71372876,-0.845305956,-0.441751839,-0.300521469,,,,,,,,,,,,,,,,,0.997128712,0.0,,,medium,high,71.31942061,11.9849424,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,112.403656,0.0,,-1
163,7/24/2025,7:47:05 PM,11,2,Connor Roark,,Right,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,3,Bottom,2,1,0,Fastball,,StrikeCalled,,,,,,,80.0220171,-1.681997047,-4.461329534,1932.798024,196.6611154,12:30,5.518335173,2.490849313,6.000000192,-23.57871137,21.00998166,4.706263278,1.98500355,1.271693532,71.89512746,-6.129373904,-3.572083022,0.480600141,,,,,,,,,,,,-4.044059081,11.92783771,-2.129444973,50.0,5.367208346,8.909233592,-115.9322234,-4.096566068,-5.395982669,25.6344149,-16.25875155,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,631d3089-c4f7-45bd-8df2-c6bea18af5d7,80.26438309,5.51976441,2.49411478,-1.700693856,-4.500696642,72.09680733,1.984829297,-1.274235106,-6.130391935,-3.611179063,0.480383066,5.07832575,19.67711612,-30.0421467,20.75376716,1673.14085,-967.6300417,86.56573678,-0.829314731,-0.500636916,-0.248192982,,,,,,,,,,,,,,,,,0.973943355,0.0,,,medium,high,71.32160955,7.054582828,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.07438,0.0,,-1
164,7/24/2025,7:47:23 PM,11,3,Connor Roark,,Right,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,3,Bottom,2,1,1,Fastball,,Foul,,,,,,,80.63452458,-0.556379244,-4.504429007,1957.588468,197.2071837,12:30,5.59243612,3.271633281,6.000000192,-22.20123405,21.72040735,5.473073469,3.223619416,0.467311307,72.23242566,-4.756045577,-3.469748525,0.476991679,,,,,,,,,,,,-4.486172775,11.9374585,-2.907138682,50.0,5.534118138,9.045986326,-116.85025,-1.784907506,-6.075436757,26.22802179,-16.00764722,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,f52e76b1-19b6-47b0-80a9-4d263b666eab,80.88403914,5.594464034,3.275038056,-0.582111161,-4.544847974,72.43884322,3.222986541,-0.469978233,-4.763937614,-3.509888688,0.476767875,5.853817551,20.43122237,-24.20988758,17.74084817,1785.41731,-802.7687334,91.20493603,-0.871227198,-0.410080436,-0.269809573,,,,,,,,,,,,,,,,,0.989280564,0.0,,,medium,high,74.03323665,29.92436856,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112.02235,0.0,,-2
165,7/24/2025,7:47:46 PM,11,4,Connor Roark,,Right,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,3,Bottom,2,1,2,Curveball,,BallCalled,,,,,,,68.05213228,4.531066986,-2.242010465,1858.079399,45.27683926,7:30,5.341353084,4.101518024,6.000000192,-66.39298876,-4.258518739,-9.423676634,4.031782376,-1.231437082,60.95291941,-8.038692715,-4.032841589,0.567332707,,,,,,,,,,,,4.302757775,-3.934040017,-3.913376247,50.0,5.673251774,4.086339682,-98.49718925,6.190269754,4.11221961,19.60347054,-35.93387929,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,b5e4d0c7-2bcc-485f-be1a-c6a824fe3978,68.21264618,5.326501198,4.103968534,4.706273177,-2.2717603,61.03937717,4.044104873,1.229868356,-7.853307785,-4.056347101,0.5671544,-9.13960044,-8.350288502,-56.2253727,28.97053041,1032.957552,-1544.492715,55.59275629,0.391196204,-0.831230741,0.394994918,,,,,,,,,,,,,,,,,0.98353932,0.0,,,medium,high,63.92652263,35.52892982,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,12.514963189285723,25.396146998166664,14.105917192,-5.649739249857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.021866,0.0,,-1
166,7/24/2025,7:48:07 PM,11,5,Connor Roark,,Right,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,3,Bottom,2,2,2,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,80.78247549,-1.802230786,-4.136073692,2017.321984,195.0456079,12:30,5.665801416,2.608912062,6.000000192,-23.57342615,20.16009889,3.731104586,2.021439406,0.930894466,72.58878091,-6.24831932,-3.430576836,0.475969106,78.23885616,29.98078039,20.25622816,1895.170036,40.17771253,102.3999581,49.77993096,277.8633512,,24.08724252,4.092964175,-3.41093531,11.51090848,-2.273585365,50.0,5.504911549,8.357120199,-117.0739676,-4.381662302,-4.639851268,26.20438714,-16.51590938,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,010548b6-494f-4979-ba40-22bebfcebbab,81.02732499,5.667040306,2.612083396,-1.8185687,-4.1740449,72.79099431,2.021409239,-0.933349797,-6.247145733,-3.467681771,0.475751516,4.089301979,18.82031651,-36.53642745,28.48535247,1620.87488,-1200.979854,80.3478519,-0.775934872,-0.595333746,-0.208573259,23.46324885,63.57863507,39.09669716,0.906103207,1.452599225,1.977871154,113.4035911,253.6684203,29.80066536,28.03833873,0.856211517,0.669757849,-0.633318744,-0.387726439,,,0.993140747,0.0,0.995467468,41.86894412,medium,high,64.36318278,18.516895,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,110.92424,0.25,0.10800000000000001,-1
167,7/24/2025,7:51:19 PM,1,1,Adrian Rapier,,Right,Normal cornbelters,Charlie Linderman,,Right,Springfield lucky horseshoes 2025,,4,Top,0,0,0,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,84.71363324,0.619177526,-1.425770561,,,,4.691215703,0.835098007,6.000000192,,,,2.141938523,0.490277715,75.90984675,-6.489306504,-1.425770561,,84.42621622,33.32903392,27.26737987,,50.46321254,97.74182411,51.7963704,272.3212093,,27.28334114,3.6991052,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,165bdbdd-2626-48bd-8395-9efa8047989a,84.94678954,4.684779282,0.835098007,0.69441728,-1.425770561,76.08554806,2.147713459,-0.490277715,-6.401558733,-1.425770561,0.453413327,,,,,,,,,,,32.31770165,62.70196294,46.38767065,0.285194107,-0.230945101,1.746903508,124.8296372,242.0256241,,,,,,,,,,0.0,,45.38545534,low,high,,,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,108.04312,0.08333333333333333,0.06344999999999999,-1
168,7/24/2025,7:51:54 PM,2,1,Adrian Rapier,,Right,Normal cornbelters,Cj Schoeffel,,Left,Springfield lucky horseshoes 2025,,4,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,84.48226734,-0.301460579,-0.544337261,2041.939241,141.8309737,10:45,5.551951891,1.174408481,6.000000192,-21.43031125,18.44987773,-12.67857329,3.485901744,0.388058175,75.60316053,-4.364912719,-2.95418806,0.454516995,,,,,,,,,,,,6.674205397,10.09226314,-1.122745796,50.0,5.515017984,1.553521147,-122.777491,-1.30023366,9.946809328,29.66650884,-17.13318537,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,43a5516c-4aea-444f-8ff2-86d9f9370393,84.72515947,5.553376227,1.168085286,-0.320007316,-0.468130978,75.80269723,3.48562467,-0.383102383,-4.368287874,-2.877320779,0.454316485,-13.39319953,17.12353311,12.46761258,70.51586404,1993.786632,440.8295933,97.64181969,-0.767651283,0.215887713,0.603410311,,,,,,,,,,,,,,,,,0.996836597,0.0,,,medium,high,26.53572236,-17.0486579,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,111.40043,0.0,,-2
169,7/24/2025,7:52:11 PM,2,2,Adrian Rapier,,Right,Normal cornbelters,Cj Schoeffel,,Left,Springfield lucky horseshoes 2025,,4,Top,1,0,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,84.07701898,-1.527017296,0.052065288,1979.356215,133.7498435,10:30,5.978504449,0.664065667,6.000000192,-23.69105292,16.56067101,-14.78728159,2.584713023,0.519818699,75.4757671,-6.003841084,-2.758020717,0.45662929,,,,,,,,,,,,8.020727816,9.488495167,-0.659758711,50.0,5.840397627,0.338511835,-122.16092,-3.976729571,11.84626478,29.13970099,-18.15995652,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,1e2fd3d2-fce6-46da-90fb-4e94ce67a3c4,84.31149646,5.978878291,0.65669338,-1.532711826,0.139111113,75.66167152,2.585245945,-0.514170285,-5.995085398,-2.672251213,0.456432759,-15.60183409,15.14645925,9.511885799,23.72793744,1952.142722,327.0929792,98.62513416,-0.682003733,0.165252205,0.712434289,,,,,,,,,,,,,,,,,0.787810557,0.0,,,medium,high,111.3551437,19.54842655,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,110.55731,0.0,0.0,-1
170,7/24/2025,7:52:54 PM,3,1,Adrian Rapier,,Right,Normal cornbelters,Jarrett Chapman,,Right,Springfield lucky horseshoes 2025,,4,Top,2,0,0,Slider,,StrikeCalled,,,,,,,65.95260512,2.953149907,-2.527761426,2217.570992,293.8865471,3:45,5.793135768,1.1124717,6.000000192,-68.48528291,-2.67720463,14.60107887,2.835776051,0.021582529,59.46758336,-9.978900022,0.250680029,0.583863232,,,,,,,,,,,,-8.795019149,-2.488963593,-0.914864225,50.0,5.994619428,3.874715101,-95.6252986,3.311280395,-7.940746053,18.17072226,-34.4212565,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,63f51cfc-2605-4626-abd3-2179f1fc07ab,66.09779295,5.777612248,1.112302469,3.135453333,-2.52545398,59.53819538,2.848312021,-0.021749146,-9.79183391,0.247940228,0.583685466,14.57532584,-6.839781563,52.7035419,51.32205961,1343.713233,1764.101996,60.59392181,0.245361096,0.795510945,-0.554039952,,,,,,,,,,,,,,,,,0.994264334,0.0,,,medium,high,43.81014635,19.07942168,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,18.429514444999995,19.88278849,-28.795437843333332,-3.7308031142499996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,101.871574,0.0,,-2
171,7/24/2025,7:53:13 PM,3,2,Adrian Rapier,,Right,Normal cornbelters,Jarrett Chapman,,Right,Springfield lucky horseshoes 2025,,4,Top,2,0,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,84.2555587,-1.90131248,2.002041085,1992.464583,133.0949814,10:30,5.436259451,-0.359813109,6.000000192,-23.46777669,16.60620284,-15.11722204,1.711814889,-0.241860286,75.68728902,-6.335074185,-0.869155334,0.455619978,90.97636477,52.78463436,-8.705702332,,-16.52765805,108.7512599,106.5268957,287.7535702,,-8.681158835,5.451652156,8.855251227,9.626947552,0.20542451,50.0,5.267649126,-3.815559618,-122.338291,-4.77923955,13.14324601,28.7826008,-17.88542731,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,2e4c2b4c-20cc-4e6d-84ea-f9fe77436362,84.48680765,5.436571084,-0.367047295,-1.906241445,2.088480346,75.87239195,1.712354633,0.247540027,-6.325997528,-0.783024731,0.455430927,-15.92751773,15.27197316,7.827282551,54.61199452,1973.900998,271.3484177,99.06831043,-0.676844421,0.136187323,0.723418719,-8.328337317,54.38972439,72.45064268,-0.26567244,2.561793442,1.820375313,-43.43230248,284.4569427,,,,,,,,,0.995858274,0.0,,49.40268637,medium,high,40.84920493,-9.502998739,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,110.21904,0.0,0.0,-1
172,7/24/2025,7:55:35 PM,1,1,Connor Roark,,Right,Springfield lucky horseshoes 2025,Nolan Mccrossin,,Right,Normal cornbelters,,4,Bottom,0,0,0,Curveball,,BallCalled,,,,,,,65.34564908,4.389307796,-1.810698356,1793.667066,48.80841515,7:45,5.400586841,2.839855707,6.000000192,-71.32239322,-3.976739849,-10.65288965,3.546489731,-0.268702801,58.68740134,-9.099812537,-3.836562499,0.590644695,,,,,,,,,,,,5.122079646,-3.734227743,-2.686184219,50.0,5.717936411,3.241126319,-94.62128569,5.593819864,4.516110283,18.13340738,-35.46649825,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,37322290-3169-44d3-ad3c-f5a5f675a5da,65.49545777,5.38455781,2.84208764,4.576809976,-1.837532873,58.75967871,3.559577017,0.267319597,-8.904697424,-3.857248355,0.590465551,-10.39668978,-8.398599971,-54.13977254,26.12994571,1050.74794,-1453.674761,58.58099087,0.385802071,-0.810448487,0.440828777,,,,,,,,,,,,,,,,,0.99526313,0.0,,,medium,high,66.48304886,52.80901463,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,15.221446389285717,25.114368108166666,15.335130208,-5.507980059857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,101.79147,0.0,,-1
173,7/24/2025,7:55:48 PM,1,2,Connor Roark,,Right,Springfield lucky horseshoes 2025,Nolan Mccrossin,,Right,Normal cornbelters,,4,Bottom,0,1,0,Curveball,,InPlay,,GroundBall,Single,0.0,0.0,,65.36224746,3.112101897,-2.814916658,1700.010475,38.18710248,7:15,4.909694438,2.516166348,6.000000192,-73.01302739,-5.702039869,-9.533933123,1.72398841,0.89660078,58.99057975,-10.6532788,-4.626313764,0.59049266,91.2355612,6.295604923,-12.38484307,776.1417299,,,,101.3324523,,-13.26915798,0.833012912,4.14286634,-4.2258992,-2.281212963,50.0,5.121770924,4.880119835,-94.70604077,3.443717779,3.65313394,18.3855349,-35.90040099,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,4e855926-baa4-467d-9661-e3f83a0d7aac,65.49691485,4.893468085,2.51884434,3.305722771,-2.84749871,59.04922642,1.737289894,-0.898370174,-10.45404538,-4.653194922,0.590331463,-9.223034415,-10.25393908,-52.11665461,36.48779223,1043.90129,-1341.754714,61.40557985,0.48264545,-0.789262616,0.379628625,-19.4499182,88.57501897,10.00471514,0.739348196,2.29296766,1.871377468,-23.25841691,98.62713584,1.030898566,-17.23997059,-0.159228881,-0.678141295,0.055985003,0.732796059,,,0.992583609,0.0,0.989808886,56.47118615,medium,high,57.160987,22.79710392,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.891,15.204848009285712,26.839668128166664,14.216173681,-4.230774160857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,101.15648,0.75,0.68715,-1
