PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,Stuff+
85,06/11/2025,7:20:09 PM,1,1,Landen Ray,,Right,Rex baseball 2025,Jackson Smith,,Left,Normal cornbelters,,3,Bottom,0,0,0,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,89.53960700448559,-1.0139416494075617,-5.848797062687737,2150.7732780834062,203.92863654189503,12:45,5.41944888181955,4.220078823871551,6.000000192000004,-17.40310440027455,18.376756877990346,6.219815044906019,3.0218089696311066,-0.7163985944507631,80.09917532276312,-4.302989609290917,-4.677173910219398,0.4305175386365995,76.8599034124186,18.65913987006021,16.75259213980348,815.4264775251539,33.53562719231846,104.76336052457218,23.090468059956827,208.5021130549048,,18.268025775044013,2.4666241582218795,-5.348586504143538,10.284843489588,-3.7456077542416586,50.00000000000001,5.32634004358596,13.06126592925096,-129.46504455373585,-2.8649468323682945,-8.891572364070278,32.20107444809506,-15.076367783534268,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,03abcb39-dc8f-47fd-b010-3a497988f0fe,89.80370250866285,5.421635116064387,4.224028908518595,-1.0413191745516397,-5.895992161798525,80.31842063210195,3.020835159001228,-0.7194965672780744,-4.3163320486199,-4.724106191169605,0.4303289029772471,6.667160445418366,17.40547324136925,-39.25075432459769,83.01622260550745,1665.525081527107,-1360.8276512923176,77.43843102845722,-0.707827024621183,-0.6327155284842372,-0.3140891007832583,20.989620017284047,69.7294404743987,24.59035858265656,0.6250979300987693,2.2653326169914765,3.077523769412259,65.35760924933396,197.99372227818657,11.001577594160192,17.142947132435836,0.2867744844059428,0.7876362192828387,0.5870143351745291,-0.1871987082579412,,,0.9968909000935144,0.0,0.9978679165417637,39.47013828868674,medium,high,15.285399655043328,50.15400387323969,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-1,102.68680445151034
86,06/11/2025,7:20:45 PM,2,1,Landen Ray,,Right,Rex baseball 2025,Caleb Royer,,Left,Normal cornbelters,,3,Bottom,0,0,0,Cutter,,BallCalled,,,,,,,81.01161632171713,1.0371101864174672,-4.312536246653861,1694.4059974566326,216.13241712592307,1:15,5.203226094718291,3.909094607243168,6.000000192000004,-29.691914211364168,13.86594481318527,7.258887290710478,3.695625802665975,0.4983719381963728,72.42585089590278,-4.588699979143281,-2.9381267250215,0.4750122228908048,,,,,,,,,,,,-5.4066589663260425,7.146865512979573,-3.561352569557356,50.0,5.270778865639831,8.64113470827204,-117.40183003882994,1.263424256412239,-7.380557820880094,26.77049978268884,-22.41795908997911,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,73f4e084-f1f1-4890-b51f-e152afced09e,81.25980023682638,5.202082186273953,3.914795869755233,1.0489361660536058,-4.380008062589159,72.62361942633227,3.6974776863972303,0.494107486234187,-4.558721892630238,-3.003577919814272,0.4747964959759329,7.896140025509823,12.18311955687566,-49.5518941608609,18.77213638424752,1099.261239183285,-1289.4325931378633,64.87590582382957,-0.5239744027115959,-0.7609938793142554,-0.3825429922887971,,,,,,,,,,,,,,,,,0.9977747231954892,0.0,,,medium,high,73.10507725417722,-16.957264874721524,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Cutter,Fastball,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,91.27715951245364
87,06/11/2025,7:21:02 PM,2,2,Landen Ray,,Right,Rex baseball 2025,Caleb Royer,,Left,Normal cornbelters,,3,Bottom,0,1,0,Fastball,,BallCalled,,,,,,,87.04519316027488,-0.1508869618782761,-5.947898415541888,2044.2505615199275,206.91698444837417,1:00,5.325176401778927,4.165948457665617,6.000000192000004,-18.89798643598551,18.96648502762423,7.765290387931682,3.609351377504749,-0.7348265755783181,77.78402677775824,-3.7252652298733615,-4.484908965969356,0.4428814312654165,,,,,,,,,,,,-6.2198581599947484,10.310736917215817,-3.684213640970442,49.99999999999997,5.301876645011836,12.868549180238006,-125.85449947190295,-0.926050078882126,-9.770539429495964,30.448236237798355,-15.97730377517562,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,efbcc8b4-7102-489d-98dc-dfa7bf32d2e2,87.30788818185786,5.32735639711739,4.170628526492183,-0.1779401480401307,-6.002778437942619,77.99825573494458,3.6084834039150384,-0.7383962295981085,-3.736944069057083,-4.538898299058289,0.4426824133897334,8.28506099677863,17.91197183990144,-33.020811470234165,92.98219438010844,1714.0482495579947,-1114.0013269568906,83.84726812957689,-0.747635379295776,-0.5449436326086249,-0.3795757854560498,,,,,,,,,,,,,,,,,0.9974718643852146,0.0,,,medium,high,6.316025057902376,-78.86316256313833,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,68.45786963434023
88,06/11/2025,7:21:39 PM,2,3,Landen Ray,,Right,Rex baseball 2025,Caleb Royer,,Left,Normal cornbelters,,3,Bottom,0,2,0,Changeup,,StrikeCalled,,,,,,,83.69632930762631,-0.5023071917225065,-2.724992831451123,1790.354743092974,221.0478332306331,1:15,5.0474968819416,2.667385214922664,6.000000192000004,-26.129201871467107,14.510111816766493,9.695973115516672,2.402681694879852,0.9408806454779126,75.01154823241039,-5.451806951570759,-0.884174897094175,0.458822497903986,,,,,,,,,,,,-6.174817468567113,8.021716277007023,-2.450865306242003,49.99999999999997,4.991414428026993,5.490328549769671,-121.51908768718036,-1.8574996769381504,-9.035713749544737,28.56195526207467,-20.435737898558514,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,8d4daabf-08bd-4f72-9fd8-2518ae20b2d5,83.9416850637203,5.047195525989646,2.6735828510092694,-0.5002098253454782,-2.798604968769196,75.20809456905036,2.403805203567486,0.9361195796044376,-5.4335376347509206,-0.956278132079644,0.4586194256300711,10.387355106818502,13.048494101574924,-39.00900100853963,8.99656181954665,1391.1899316162696,-1126.92532152092,77.70470835365751,-0.5860190781117607,-0.6294424755029668,-0.5102781693564198,,,,,,,,,,,,,,,,,0.9974136204090586,0.0,,,medium,high,81.903094362408,-5.033614404039685,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Changeup,Offspeed,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,79.86751457339693
89,06/11/2025,7:22:09 PM,2,4,Landen Ray,,Right,Rex baseball 2025,Caleb Royer,,Left,Normal cornbelters,,3,Bottom,0,2,1,Slider,,BallCalled,,,,,,,81.9448455428781,-1.833942006468276,-4.700809888938086,2409.054020555586,97.3551936537047,9:15,5.292390313074128,2.822000055762403,6.000000192000004,-38.12962030357054,4.6672713477402255,-3.839041725239877,0.4041306553169506,-1.8766523680485865,73.82696401377675,-8.988666496514641,-5.426389135409199,0.47084464563157,,,,,,,,,,,,0.4122320034622533,3.1792189776323965,-2.4360229801933504,49.99999999999999,5.120469642596421,9.866901220857049,-118.61811217378914,-4.933496568757248,0.5721904082496445,28.14015740635133,-27.76119811050055,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,3197c189-0597-4715-81ea-40ffbbb0b277,82.16850587425965,5.285974078053037,2.825056829344401,-1.759671808137545,-4.737130535346472,73.99493926844983,0.4099022399107013,-1.8787115801479168,-8.90144928557474,-5.457218537246907,0.4706483988178036,-3.492599143638921,2.3085338475529067,-85.85563160883434,74.40810550035283,174.10185743935867,-2402.754631083082,7.226980215213547,-0.0092519838518413,-0.997385119047247,0.0716751358416157,,,,,,,,,,,,,,,,,0.950642353630244,0.0,,,medium,high,23.03270504968244,38.88293712656954,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Slider,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,91.27715951245364
90,06/11/2025,7:22:30 PM,2,5,Landen Ray,,Right,Rex baseball 2025,Caleb Royer,,Left,Normal cornbelters,,3,Bottom,0,3,1,Fastball,,StrikeCalled,,,,,,,88.7201733446193,-2.3411768542153024,-3.800937553509919,2270.642845813955,204.3171270889778,12:45,5.276205934665554,2.617502602955135,6.000000192000004,-16.82761782163787,19.412832157946287,6.811834067843976,1.6920183225556438,-0.3526030795110413,79.5857838811969,-5.520352596248386,-2.511502739460032,0.4332796712645537,,,,,,,,,,,,-4.959102604442211,11.284630985137532,-2.3113919478707485,50.00000000000001,5.075226751386559,8.324501637319818,-128.58953420859226,-5.808663201991046,-8.141348913951733,31.51654102359917,-13.648093270254616,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,42a8576a-213d-4f76-96fb-4ac5d5646e91,88.9768053716114,5.278750792096242,2.6216468047189685,-2.3725829017350204,-3.850128375278978,79.7984821092103,1.690764980736417,-0.355857869246431,-5.5376918262510575,-2.5602838086015107,0.4330902337798502,7.2741108331022755,18.4934333903272,-33.35539382431118,95.85119573735356,1896.613860072437,-1248.4689820044484,83.52761701686997,-0.7611706557547183,-0.5498306280558672,-0.34395568503751,,,,,,,,,,,,,,,,,0.9975887444175924,0.0,,,medium,high,3.733923836381825,-40.60474309960263,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,102.68680445151034
91,06/11/2025,7:22:49 PM,2,6,Landen Ray,,Right,Rex baseball 2025,Caleb Royer,,Left,Normal cornbelters,,3,Bottom,0,3,2,Changeup,,BallCalled,Walk,,Walk,0.0,0.0,,82.89632329797051,-1.100165216950316,-3.937973397752615,1815.8899345022776,218.52907516796304,1:15,5.248560953344387,4.348976510494225,6.000000192000004,-26.350604599127763,15.154867277401898,8.883135514705465,2.027644731035912,1.423536328783032,74.39230481339317,-6.080943655410115,-2.2555303024604987,0.463686231463756,,,,,,,,,,,,-6.13720830520113,8.569829262364697,-4.032849095793508,50.0,5.143464014590589,8.008256922336251,-120.19972506910548,-3.103336211328606,-8.795363038963256,27.73671696042363,-19.892445997516617,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,400b2ec4-d150-4a57-a663-ac94ce8858df,83.13906351979597,5.248328408170963,4.354787714528296,-1.098781352393544,-4.00752904600485,74.58803764721452,2.028722255239348,1.419059449944662,-6.063110954629072,-2.323838071392853,0.4634844415132214,9.539155025641094,13.712293961184963,-40.89533980378535,12.289961535144894,1372.643397605677,-1188.8256210379343,75.59067163296483,-0.5913398951804136,-0.6546793384609971,-0.4708631352742417,,,,,,,,,,,,,,,,,0.9963664544902482,0.0,,,medium,high,78.93903461836958,-20.669735763010216,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Changeup,Offspeed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,79.86751457339693
92,06/11/2025,7:23:22 PM,3,1,Landen Ray,,Right,Rex baseball 2025,Nolan Mccrossin,,Right,Normal cornbelters,,3,Bottom,0,0,0,Slider,,BallCalled,,,,,,,82.40206997138064,-2.204675278435544,-3.944372801869753,2327.090113185044,121.32458534638408,10:00,5.18085522258066,2.216459962293337,6.000000192000004,-37.23750893450581,5.0037472594814645,-3.755094410535543,0.0228387860783592,-1.768141896093631,74.28170990187662,-9.192271252350787,-4.655477538875914,0.4677781531937647,,,,,,,,,,,,0.640938749934552,3.489257884552826,-1.8924986688570031,49.99999999999998,4.9792831266025015,8.342386455108059,-119.37540196532446,-5.710346370364495,0.901442594873702,28.407223904565384,-27.266613919244,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,cb5b7957-83dd-4bf2-860b-81daffa67b60,82.62689026185178,5.17466899126474,2.2193883501310743,-2.133410217820643,-3.979000351787435,74.45100150598947,0.0284220387959878,-1.7701052605512042,-9.10838745751687,-4.684773834206318,0.4675811077288419,-3.425751666415936,2.7087351527130994,-85.56013084526866,56.39325789877291,180.1465460344304,-2320.106811514385,7.741279334811284,-0.0402458048981098,-0.996999127093922,0.0661287816465788,,,,,,,,,,,,,,,,,0.991743238636576,0.0,,,medium,high,39.24606789110438,51.7179516981516,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Slider,Breaking,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,79.86751457339693
93,06/11/2025,7:23:46 PM,3,2,Landen Ray,,Right,Rex baseball 2025,Nolan Mccrossin,,Right,Normal cornbelters,,3,Bottom,0,1,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,89.11646007587021,-1.1004721360973757,-5.311432538556147,2388.1823257878013,204.54144572862336,12:45,5.252130953573595,3.754609903357647,6.000000192000004,-16.83822950177521,19.2097185739644,6.816446825527367,2.8216364530766023,-0.6279540214534717,79.74021555258443,-4.285149665211483,-4.025280761558922,0.4321273922878358,90.74362090006954,-3.4419976328782456,1.7586513772509211,1635.266166340958,,,,27.12884583323105,,2.961146500442524,0.2152303290512397,-5.483620022092792,10.762978495326552,-3.324674106526892,50.00000000000002,5.152342068698065,11.770961574716322,-128.97001149107376,-3.029525081537201,-9.04883082430334,31.89162017327413,-14.4134514450924,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,f2dfc143-fcd8-46f9-a820-9146b5277c03,89.38019615790839,5.254836562161017,3.7589561047768063,-1.1336637540381391,-5.362547167936271,79.95694983423839,2.820311143769344,-0.6312851388803528,-4.303686933688067,-4.075546013706747,0.4319360208349087,7.299361346921827,18.2887739689446,-37.80546472359091,91.9221152858826,1886.894610803712,-1463.9137778315846,79.00965476667585,-0.7187200618615351,-0.6129824184795758,-0.328167681700501,2.779847017303427,90.53726140750923,-5.448071350878509,0.6454505613759529,-0.5896752156151347,2.750854395127873,1.401442321936655,27.092623270209604,-0.0812502893118749,-3.7446663684092143,-0.0427482375902542,-0.9959573674099532,0.0442078986590322,-0.0781958055012418,,,0.994677650855602,0.0,0.9866395367929732,51.27926432123116,medium,high,7.2700962427055424,-67.13205016076921,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-1,91.27715951245364
94,06/11/2025,7:24:29 PM,4,1,Landen Ray,,Right,Rex baseball 2025,Jackson Stanek,,Left,Normal cornbelters,,3,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,86.65458240814543,-3.6650876630461022,-3.371621379059121,1820.7332366419728,222.0292765415572,1:30,5.2612533373895065,2.6657909996499387,6.000000192000004,-22.36682321699876,15.657699651433024,10.842866800495583,-0.0195260141319428,0.4321776729458415,78.04068776889635,-7.870144840460142,-1.31710191487236,0.4438164640910902,,,,,,,,,,,,-6.987694818078007,9.691359907503353,-2.397127077824502,49.999999999999964,4.94881930461718,7.054485967481114,-125.5076314456872,-8.754016158556524,-10.935066064690348,29.882389706704053,-17.00800933892614,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,6ea8063f-6acf-435e-8994-851999a00092,86.89507492417111,5.261673412851961,2.671825614051745,-3.6710873616212014,-3.4431198187763647,78.2339082372592,-0.0190946156535448,0.4275616695507355,-7.862388962432189,-1.3873049640118074,0.4436323650866374,11.515288633144952,14.473945603440196,-29.24677038377277,6.718913475530998,1588.632619554916,-889.559396048875,87.2523545780311,-0.6481129515819817,-0.4885720643456333,-0.5841634530957395,,,,,,,,,,,,,,,,,0.9813733143925756,0.0,,,medium,high,83.9529778720221,-7.346984202017825,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,79.86751457339693
95,06/11/2025,7:24:42 PM,4,2,Landen Ray,,Right,Rex baseball 2025,Jackson Stanek,,Left,Normal cornbelters,,3,Bottom,0,1,0,Fastball,,InPlay,,FlyBall,Double,0.0,2.0,,89.2994362896733,-0.1950025656590208,-4.421936976820174,2386.998826853576,198.1702546542604,12:30,5.059523644209481,3.7033359901504297,6.000000192000004,-18.62155097889819,17.229222172249674,4.118817514009355,3.325951708375587,-0.0713285760724955,79.79625032495669,-3.723156002396551,-3.642743234239035,0.4309439474129976,,,,,,,,,,,,-3.7468102632219527,9.39003990581668,-3.344814354379382,49.99999999999997,5.032822727957588,9.874933589552755,-129.4130780951263,-1.0417311099386408,-6.214090034286122,32.557250062123195,-16.600655338353285,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,fd67059f-8610-4569-8588-7c9123de5973,89.56607921798698,5.061242546910738,3.7067767700293537,-0.2169631508889168,-4.463271022518372,80.01879795520358,3.3253688486816344,-0.0740349187736804,-3.730597499793273,-3.683555107930387,0.4307493675326649,4.508821922301805,16.142788962989727,-48.43648364367301,88.59122881431063,1583.6541442660346,-1786.0019458974166,66.34499047297521,-0.6303663605372368,-0.7482207053497536,-0.2068913424697985,,,,,,,,,,,,,,,,,0.9974564939828346,0.0,,,medium,high,10.267894067120464,-4.763515791909201,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1,91.27715951245364
96,06/11/2025,7:26:48 PM,5,1,Landen Ray,,Right,Rex baseball 2025,Zach Zychowski,,Right,Normal cornbelters,,3,Bottom,0,0,0,Fastball,,Foul,,,,,,,89.82600760446017,-1.4089173712490988,-5.2264822377747935,2365.419658355804,202.53315815853364,12:45,5.437908190290267,3.277398344394326,6.000000192000004,-16.45916257836509,19.02094118106354,5.98436490353876,2.7511404008814075,-1.094881994049254,80.40745464482362,-4.520526970609156,-4.097285652223142,0.4287103446696534,,,,,,,,,,,,-5.005041338937186,10.765502653252964,-2.85395897221254,50.00000000000004,5.313110033563716,11.69747531967401,-129.99911714707696,-3.7441560485234575,-8.391237155614949,32.40838956454838,-14.125070617520535,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,08bd0172-ce82-43ae-a8d6-674fa4c77b61,90.09051427315524,5.440547872576115,3.28134132648225,-1.4412572647802862,-5.272857703807124,80.62609076735491,2.749840623618939,-1.097920840471573,-4.538688313496938,-4.143048543567852,0.4285204771822843,6.422162143600667,18.11149795198997,-39.25744604376998,78.49010751581974,1831.569062062832,-1496.851673022537,77.43104085538673,-0.7151979349136216,-0.6328059664740396,-0.2967297131905529,,,,,,,,,,,,,,,,,0.9679837911907858,0.0,,,medium,high,19.358903235762263,-57.11232871237739,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,102.68680445151034
97,06/11/2025,7:27:04 PM,5,2,Landen Ray,,Right,Rex baseball 2025,Zach Zychowski,,Right,Normal cornbelters,,3,Bottom,0,0,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,89.45442697422513,-2.053884429615432,-3.628747642279224,2383.5551779609727,201.6454519103389,12:45,5.557106509441445,2.9451112028366,6.000000192000004,-16.382494848851614,19.25429995212548,5.794718162169796,2.278376858825991,0.0509528171401998,80.1892742896328,-5.151383770077246,-2.5313910981721026,0.429655960101974,,,,,,,,,,,,-4.357021732466775,11.106574262160764,-2.6524944071270693,50.00000000000004,5.37990953401876,8.037916001571325,-129.6994763915939,-5.19053889127379,-7.273163466035961,32.19104207598397,-13.633878084347067,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,62fbd72b-7393-42f7-bddd-66f44b82d485,89.71498332280359,5.559743891768858,2.948913316893188,-2.086370233950185,-3.67381082508556,80.4038052201836,2.277102738069462,0.0480946083458134,-5.169718520711448,-2.575610910217633,0.4294692876981791,6.219418097384502,18.34602626719669,-37.10906791939864,23.07053442509684,1900.8577210132453,-1438.0803909548642,79.74884485952391,-0.7412528851375605,-0.6033342144758231,-0.2941631960631444,,,,,,,,,,,,,,,,,0.9964591571286394,0.0,,,medium,high,69.23651901741282,10.90281220032928,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-1,79.86751457339693
98,06/11/2025,7:27:36 PM,6,1,Landen Ray,,Right,Rex baseball 2025,Cole Freeman,,Right,Normal cornbelters,,3,Bottom,1,0,0,Slider,,BallCalled,,,,,,,83.30535230584613,2.287724306056624,-2.9343403768321634,2411.2647574286552,92.53179835711612,9:00,5.096195508125569,2.684875743907688,6.000000192000004,-37.522145166940064,3.717246424899869,-3.222913301219191,4.099469944706398,-0.3132445857740404,74.38264405224608,-4.8323513940466105,-3.54609069039198,0.4621975586385842,,,,,,,,,,,,0.7118636317072152,1.206512492948546,-2.443792106374113,49.99999999999997,5.261240891086164,6.289093387088249,-120.80680207268,3.7068088388910208,1.0255711854793412,29.04624763396589,-30.435845255036515,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,c43b0ab0-4528-44ef-a0fe-1d5eae90db1e,83.54444278775027,5.089892863900787,2.688008283865201,2.3615172107833056,-2.972133599580905,74.56501999669683,4.105309031963168,-0.3154333502852844,-4.743396261038183,-3.5787561971326407,0.4619999950412842,-2.8641497708225363,1.4289919650192493,-83.11148733553146,38.51641394284045,289.2017511413003,-2393.8588257360284,11.99377837918146,-0.0052981122821471,-0.992781409988678,0.1198207076724963,,,,,,,,,,,,,,,,,0.9966057891303736,0.0,,,medium,high,124.6647725485564,-1.2860844244765304,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Slider,Breaking,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,102.68680445151034
99,06/11/2025,7:27:46 PM,6,2,Landen Ray,,Right,Rex baseball 2025,Cole Freeman,,Right,Normal cornbelters,,3,Bottom,1,1,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,88.82895318972662,-1.650474627263647,-3.6654028420158817,2387.616824660207,198.76242279801863,12:45,5.532381863480287,3.0020170702948605,6.000000192000004,-18.056453441292284,18.093739463700608,4.320820783245362,2.490167102411017,-0.0491716207554704,79.59907218379271,-5.065426133281612,-2.847133582199205,0.4327397920028418,103.83374695570068,-8.948362494687107,-19.01092776793888,2471.2794511086536,32.16211234663633,-105.19314850772028,5.813538285179987,15.873074045633984,,-17.401812804430254,0.0884742170049149,-3.580414884915854,10.347928066343888,-2.7055470525723604,50.000000000000014,5.38717599695314,8.112982285708108,-128.8104133791272,-4.2988407871700405,-5.890862066034655,31.927287385285887,-15.148587770137514,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,f5277bc3-6bd1-44b6-a61f-967dc2643f80,89.09143351338325,5.534370409201769,3.005480612279129,-1.675322584036213,-3.7064000725836506,79.81468326836853,2.489396090250696,-0.0518025215595013,-5.075719856746049,-2.886979418198385,0.432546455559686,4.706815749991027,17.068463143817656,-44.20620122966662,86.44015226541995,1711.527648287306,-1664.7483925652589,71.68351431477626,-0.6787428197955789,-0.697242696303322,-0.2305662746969285,-33.4120149533906,96.97544935194936,-16.150742602195944,-0.2108230431849777,2.78012997103341,2.451559598143306,-4.747175869227551,15.146577201625549,0.1126562664290031,-0.5250574147955476,-0.0002145891635402,-0.8432324617374614,-0.0523175642094783,0.5349970915316902,,,0.9976910400273624,0.0,0.9770722466817257,60.77145501807954,medium,high,12.20386296112201,-58.61601694067331,54.667001749344,Eli Riley,,Rex baseball 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,-1,91.27715951245364
